Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
8,"50.00","1.68","3.58","559.57","7.17","3.58","22970.57","3.58","1.68"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0241"
"0.0200","0.0001","0.0241"
"0.0400","0.0002","0.0241"
"0.0600","0.0004","0.0241"
"0.0800","0.0008","0.0242"
"0.1000","0.0026","0.0249"
"0.1200","0.0055","0.0271"
"0.1400","0.0090","0.0313"
"0.1600","0.0118","0.0367"
"0.1800","0.0142","0.0418"
"0.2000","0.0161","0.0461"
"0.2200","0.0179","0.0494"
"0.2400","0.0197","0.0523"
"0.2600","0.0215","0.0551"
"0.2800","0.0233","0.0578"
"0.3000","0.0250","0.0606"
"0.3200","0.0267","0.0634"
"0.3400","0.0283","0.0660"
"0.3600","0.0300","0.0686"
"0.3800","0.0316","0.0711"
"0.4000","0.0333","0.0737"
"0.4200","0.0351","0.0762"
"0.4400","0.0367","0.0788"
"0.4600","0.0384","0.0814"
"0.4800","0.0400","0.0839"
"0.5000","0.0417","0.0864"
"0.5200","0.0433","0.0890"
"0.5400","0.0450","0.0915"
"0.5600","0.0467","0.0940"
"0.5800","0.0484","0.0966"
"0.6000","0.0502","0.0993"
"0.6200","0.0519","0.1019"
"0.6400","0.0536","0.1045"
"0.6600","0.0551","0.1071"
"0.6800","0.0569","0.1095"
"0.7000","0.0586","0.1120"
"0.7200","0.0600","0.1145"
"0.7400","0.0616","0.1169"
"0.7600","0.0633","0.1192"
"0.7800","0.0650","0.1216"
"0.8000","0.0668","0.1242"
"0.8200","0.0686","0.1268"
"0.8400","0.0702","0.1294"
"0.8600","0.0719","0.1320"
"0.8800","0.0735","0.1345"
"0.9000","0.0752","0.1370"
"0.9200","0.0769","0.1394"
"0.9400","0.0785","0.1417"
"0.9600","0.0803","0.1442"
"0.9800","0.0819","0.1467"
"1.0000","0.0833","0.1491"
"1.0200","0.0850","0.1514"
"1.0400","0.0865","0.1536"
"1.0600","0.0882","0.1558"
"1.0800","0.0898","0.1581"
"1.1000","0.0916","0.1605"
"1.1200","0.0934","0.1629"
"1.1400","0.0952","0.1654"
"1.1600","0.0969","0.1677"
"1.1800","0.0986","0.1700"
"1.2000","0.1001","0.1720"
"1.2200","0.1018","0.1736"
"1.2400","0.1034","0.1750"
"1.2600","0.1050","0.1765"
"1.2800","0.1066","0.1780"
"1.3000","0.1083","0.1795"
"1.3200","0.1099","0.1813"
"1.3400","0.1116","0.1834"
"1.3600","0.1133","0.1856"
"1.3800","0.1151","0.1878"
"1.4000","0.1168","0.1901"
"1.4200","0.1184","0.1924"
"1.4400","0.1202","0.1947"
"1.4600","0.1218","0.1971"
"1.4800","0.1235","0.1993"
"1.5000","0.1253","0.2016"
"1.5200","0.1269","0.2039"
"1.5400","0.1284","0.2063"
"1.5600","0.1300","0.2084"
"1.5800","0.1316","0.2105"
"1.6000","0.1334","0.2127"
"1.6200","0.1351","0.2150"
"1.6400","0.1369","0.2174"
"1.6600","0.1387","0.2199"
"1.6800","0.1405","0.2225"
"1.7000","0.1423","0.2249"
"1.7200","0.1438","0.2273"
"1.7400","0.1452","0.2295"
"1.7600","0.1469","0.2315"
"1.7800","0.1484","0.2335"
"1.8000","0.1499","0.2356"
"1.8200","0.1515","0.2377"
"1.8400","0.1532","0.2398"
"1.8600","0.1549","0.2421"
"1.8800","0.1567","0.2446"
"1.9000","0.1585","0.2471"
"1.9200","0.1602","0.2495"
"1.9400","0.1617","0.2519"
"1.9600","0.1635","0.2542"
"1.9800","0.1653","0.2565"
"2.0000","0.1668","0.2589"
"2.0200","0.1686","0.2612"
"2.0400","0.1702","0.2634"
"2.0600","0.1719","0.2657"
"2.0800","0.1733","0.2680"
"2.1000","0.1750","0.2701"
"2.1200","0.1766","0.2722"
"2.1400","0.1783","0.2744"
"2.1600","0.1802","0.2768"
"2.1800","0.1819","0.2792"
"2.2000","0.1837","0.2818"
