Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
6,"50.00","1.63","3.44","543.37","6.87","3.44","22594.62","3.44","1.63"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0034"
"0.0200","0.0001","0.0035"
"0.0400","0.0002","0.0036"
"0.0600","0.0004","0.0036"
"0.0800","0.0013","0.0036"
"0.1000","0.0032","0.0045"
"0.1200","0.0061","0.0071"
"0.1400","0.0092","0.0114"
"0.1600","0.0120","0.0164"
"0.1800","0.0144","0.0211"
"0.2000","0.0164","0.0250"
"0.2200","0.0182","0.0283"
"0.2400","0.0201","0.0312"
"0.2600","0.0217","0.0338"
"0.2800","0.0234","0.0364"
"0.3000","0.0249","0.0388"
"0.3200","0.0266","0.0412"
"0.3400","0.0282","0.0436"
"0.3600","0.0299","0.0460"
"0.3800","0.0316","0.0484"
"0.4000","0.0333","0.0510"
"0.4200","0.0351","0.0535"
"0.4400","0.0368","0.0560"
"0.4600","0.0385","0.0586"
"0.4800","0.0401","0.0612"
"0.5000","0.0417","0.0636"
"0.5200","0.0433","0.0659"
"0.5400","0.0450","0.0683"
"0.5600","0.0465","0.0706"
"0.5800","0.0482","0.0728"
"0.6000","0.0499","0.0751"
"0.6200","0.0516","0.0776"
"0.6400","0.0534","0.0801"
"0.6600","0.0552","0.0827"
"0.6800","0.0569","0.0854"
"0.7000","0.0586","0.0879"
"0.7200","0.0603","0.0903"
"0.7400","0.0619","0.0927"
"0.7600","0.0635","0.0950"
"0.7800","0.0652","0.0974"
"0.8000","0.0668","0.0997"
"0.8200","0.0684","0.1021"
"0.8400","0.0700","0.1043"
"0.8600","0.0715","0.1065"
"0.8800","0.0732","0.1088"
"0.9000","0.0748","0.1111"
"0.9200","0.0766","0.1134"
"0.9400","0.0784","0.1159"
"0.9600","0.0802","0.1184"
"0.9800","0.0819","0.1209"
"1.0000","0.0837","0.1234"
"1.0200","0.0852","0.1258"
"1.0400","0.0869","0.1281"
"1.0600","0.0884","0.1303"
"1.0800","0.0900","0.1325"
"1.1000","0.0915","0.1347"
"1.1200","0.0930","0.1367"
"1.1400","0.0948","0.1389"
"1.1600","0.0966","0.1412"
"1.1800","0.0983","0.1436"
"1.2000","0.1002","0.1461"
"1.2200","0.1019","0.1486"
"1.2400","0.1037","0.1510"
"1.2600","0.1053","0.1532"
"1.2800","0.1070","0.1554"
"1.3000","0.1086","0.1575"
"1.3200","0.1104","0.1596"
"1.3400","0.1120","0.1617"
"1.3600","0.1136","0.1638"
"1.3800","0.1152","0.1658"
"1.4000","0.1169","0.1679"
"1.4200","0.1185","0.1700"
"1.4400","0.1201","0.1721"
"1.4600","0.1218","0.1743"
"1.4800","0.1236","0.1766"
"1.5000","0.1254","0.1790"
"1.5200","0.1271","0.1813"
"1.5400","0.1288","0.1837"
"1.5600","0.1302","0.1859"
"1.5800","0.1319","0.1880"
"1.6000","0.1334","0.1899"
"1.6200","0.1349","0.1920"
"1.6400","0.1365","0.1941"
"1.6600","0.1381","0.1961"
"1.6800","0.1400","0.1983"
"1.7000","0.1418","0.2007"
"1.7200","0.1436","0.2031"
"1.7400","0.1453","0.2055"
"1.7600","0.1470","0.2080"
"1.7800","0.1486","0.2102"
"1.8000","0.1504","0.2124"
"1.8200","0.1518","0.2146"
"1.8400","0.1534","0.2167"
"1.8600","0.1550","0.2187"
"1.8800","0.1567","0.2208"
"1.9000","0.1582","0.2229"
"1.9200","0.1597","0.2249"
"1.9400","0.1614","0.2270"
"1.9600","0.1630","0.2291"
"1.9800","0.1648","0.2314"
"2.0000","0.1666","0.2336"
"2.0200","0.1685","0.2361"
"2.0400","0.1702","0.2386"
"2.0600","0.1721","0.2411"
"2.0800","0.1738","0.2436"
"2.1000","0.1753","0.2459"
"2.1200","0.1768","0.2479"
"2.1400","0.1785","0.2499"
"2.1600","0.1799","0.2519"
"2.1800","0.1815","0.2539"
"2.2000","0.1831","0.2558"
"2.2200","0.1849","0.2580"
"2.2400","0.1866","0.2603"
"2.2600","0.1884","0.2627"
"2.2800","0.1902","0.2652"
"2.3000","0.1918","0.2676"
"2.3200","0.1936","0.2698"
"2.3400","0.1953","0.2720"
"2.3600","0.1967","0.2742"
"2.3800","0.1983","0.2763"
"2.4000","0.2001","0.2784"
"2.4200","0.2018","0.2805"
"2.4400","0.2033","0.2828"
"2.4600","0.2049","0.2849"
"2.4800","0.2066","0.2870"
"2.5000","0.2084","0.2892"
"2.5200","0.2101","0.2915"
"2.5400","0.2120","0.2938"
"2.5600","0.2138","0.2963"
"2.5800","0.2155","0.2988"
"2.6000","0.2171","0.3011"
"2.6200","0.2186","0.3032"
"2.6400","0.2201","0.3052"
"2.6600","0.2216","0.3070"
"2.6800","0.2232","0.3090"
"2.7000","0.2249","0.3111"
"2.7200","0.2265","0.3133"
"2.7400","0.2282","0.3154"
"2.7600","0.2301","0.3177"
"2.7800","0.2317","0.3200"
"2.8000","0.2335","0.3224"
"2.8200","0.2353","0.3247"
"2.8400","0.2369","0.3270"
