Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
15,"50.00","1.68","3.16","558.78","6.31","3.16","23568.99","3.16","1.68"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0089"
"0.0200","0.0000","0.0088"
"0.0400","0.0002","0.0087"
"0.0600","0.0005","0.0089"
"0.0800","0.0014","0.0091"
"0.1000","0.0035","0.0101"
"0.1200","0.0065","0.0130"
"0.1400","0.0093","0.0175"
"0.1600","0.0120","0.0227"
"0.1800","0.0142","0.0274"
"0.2000","0.0161","0.0311"
"0.2200","0.0179","0.0343"
"0.2400","0.0197","0.0372"
"0.2600","0.0216","0.0400"
"0.2800","0.0233","0.0428"
"0.3000","0.0250","0.0455"
"0.3200","0.0268","0.0482"
"0.3400","0.0285","0.0508"
"0.3600","0.0300","0.0532"
"0.3800","0.0316","0.0555"
"0.4000","0.0333","0.0579"
"0.4200","0.0348","0.0603"
"0.4400","0.0364","0.0625"
"0.4600","0.0381","0.0647"
"0.4800","0.0399","0.0672"
"0.5000","0.0417","0.0698"
"0.5200","0.0434","0.0723"
"0.5400","0.0452","0.0747"
"0.5600","0.0467","0.0769"
"0.5800","0.0485","0.0790"
"0.6000","0.0502","0.0815"
"0.6200","0.0517","0.0840"
"0.6400","0.0535","0.0860"
"0.6600","0.0552","0.0881"
"0.6800","0.0568","0.0905"
"0.7000","0.0583","0.0930"
"0.7200","0.0599","0.0952"
"0.7400","0.0615","0.0973"
"0.7600","0.0632","0.0995"
"0.7800","0.0648","0.1017"
"0.8000","0.0666","0.1041"
"0.8200","0.0684","0.1066"
"0.8400","0.0701","0.1090"
"0.8600","0.0718","0.1113"
"0.8800","0.0734","0.1135"
"0.9000","0.0750","0.1157"
"0.9200","0.0766","0.1179"
"0.9400","0.0784","0.1202"
"0.9600","0.0799","0.1224"
"0.9800","0.0815","0.1245"
"1.0000","0.0831","0.1267"
"1.0200","0.0849","0.1290"
"1.0400","0.0865","0.1314"
"1.0600","0.0883","0.1339"
"1.0800","0.0901","0.1363"
"1.1000","0.0916","0.1387"
"1.1200","0.0934","0.1411"
"1.1400","0.0952","0.1435"
"1.1600","0.0967","0.1460"
"1.1800","0.0985","0.1483"
"1.2000","0.1002","0.1506"
"1.2200","0.1018","0.1530"
"1.2400","0.1033","0.1554"
"1.2600","0.1050","0.1576"
"1.2800","0.1066","0.1597"
"1.3000","0.1083","0.1621"
"1.3200","0.1100","0.1645"
"1.3400","0.1118","0.1670"
"1.3600","0.1136","0.1695"
"1.3800","0.1153","0.1721"
"1.4000","0.1171","0.1747"
"1.4200","0.1185","0.1771"
"1.4400","0.1201","0.1792"
"1.4600","0.1217","0.1814"
"1.4800","0.1234","0.1836"
"1.5000","0.1249","0.1859"
"1.5200","0.1264","0.1881"
"1.5400","0.1282","0.1904"
"1.5600","0.1300","0.1928"
"1.5800","0.1317","0.1953"
"1.6000","0.1334","0.1978"
"1.6200","0.1351","0.2003"
"1.6400","0.1367","0.2027"
"1.6600","0.1385","0.2050"
"1.6800","0.1401","0.2075"
"1.7000","0.1418","0.2099"
"1.7200","0.1436","0.2123"
"1.7400","0.1452","0.2147"
"1.7600","0.1467","0.2172"
"1.7800","0.1483","0.2194"
"1.8000","0.1498","0.2216"
"1.8200","0.1516","0.2238"
"1.8400","0.1532","0.2262"
"1.8600","0.1550","0.2286"
"1.8800","0.1569","0.2311"
"1.9000","0.1587","0.2338"
"1.9200","0.1604","0.2364"
"1.9400","0.1621","0.2390"
"1.9600","0.1635","0.2414"
"1.9800","0.1650","0.2435"
"2.0000","0.1667","0.2457"
"2.0200","0.1683","0.2479"
"2.0400","0.1698","0.2503"
"2.0600","0.1715","0.2525"
"2.0800","0.1733","0.2549"
"2.1000","0.1751","0.2573"
"2.1200","0.1767","0.2600"
"2.1400","0.1785","0.2625"
"2.1600","0.1802","0.2650"
"2.1800","0.1818","0.2674"
"2.2000","0.1836","0.2697"
"2.2200","0.1851","0.2722"
"2.2400","0.1866","0.2746"
"2.2600","0.1883","0.2768"
"2.2800","0.1900","0.2790"
"2.3000","0.1915","0.2814"
"2.3200","0.1930","0.2837"
"2.3400","0.1947","0.2858"
"2.3600","0.1963","0.2881"
"2.3800","0.1982","0.2905"
"2.4000","0.2000","0.2931"
"2.4200","0.2018","0.2956"
"2.4400","0.2035","0.2983"
"2.4600","0.2052","0.3008"
"2.4800","0.2068","0.3033"
"2.5000","0.2084","0.3057"
"2.5200","0.2099","0.3078"
"2.5400","0.2116","0.3100"
"2.5600","0.2133","0.3123"
"2.5800","0.2150","0.3148"
"2.6000","0.2166","0.3172"
"2.6200","0.2184","0.3196"
"2.6400","0.2202","0.3221"
"2.6600","0.2218","0.3246"
"2.6800","0.2236","0.3271"
"2.7000","0.2252","0.3296"
"2.7200","0.2269","0.3319"
"2.7400","0.2286","0.3343"
"2.7600","0.2302","0.3367"
"2.7800","0.2319","0.3391"
"2.8000","0.2335","0.3414"
"2.8200","0.2353","0.3437"
"2.8400","0.2368","0.3461"
"2.8600","0.2382","0.3484"
"2.8800","0.2399","0.3505"
"2.9000","0.2417","0.3528"
"2.9200","0.2433","0.3551"
"2.9400","0.2451","0.3576"
"2.9600","0.2469","0.3601"
"2.9800","0.2485","0.3626"
"3.0000","0.2502","0.3650"
"3.0200","0.2518","0.3673"
"3.0400","0.2532","0.3696"
"3.0600","0.2548","0.3718"
"3.0800","0.2564","0.3739"
"3.1000","0.2582","0.3762"
"3.1200","0.2598","0.3786"
"3.1400","0.2615","0.3810"
"3.1600","0.2633","0.3833"
"3.1800","0.2650","0.3858"
"3.2000","0.2667","0.3883"
"3.2200","0.2685","0.3907"
"3.2400","0.2700","0.3931"
"3.2600","0.2718","0.3955"
"3.2800","0.2734","0.3978"
"3.3000","0.2752","0.4002"
"3.3200","0.2768","0.4026"
"3.3400","0.2786","0.4051"
"3.3600","0.2804","0.4075"
"3.3800","0.2818","0.4099"
"3.4000","0.2833","0.4121"
"3.4200","0.2850","0.4142"
"3.4400","0.2866","0.4163"
"3.4600","0.2884","0.4187"
"3.4800","0.2901","0.4211"
"3.5000","0.2918","0.4236"
"3.5200","0.2936","0.4260"
"3.5400","0.2953","0.4285"
"3.5600","0.2970","0.4309"
"3.5800","0.2984","0.4333"
"3.6000","0.3001","0.4354"
"3.6200","0.3016","0.4375"
"3.6400","0.3033","0.4398"
"3.6600","0.3048","0.4420"
"3.6800","0.3065","0.4441"
"3.7000","0.3081","0.4463"
"3.7200","0.3099","0.4487"
"3.7400","0.3115","0.4511"
"3.7600","0.3132","0.4534"
"3.7800","0.3150","0.4558"
"3.8000","0.3166","0.4582"
"3.8200","0.3184","0.4606"
"3.8400","0.3200","0.4630"
"3.8600","0.3216","0.4653"
"3.8800","0.3232","0.4675"
"3.9000","0.3250","0.4697"
"3.9200","0.3264","0.4720"
"3.9400","0.3280","0.4741"
"3.9600","0.3296","0.4761"
"3.9800","0.3314","0.4784"
"4.0000","0.3333","0.4808"
"4.0200","0.3350","0.4834"
"4.0400","0.3370","0.4860"
"4.0600","0.3387","0.4886"
"4.0800","0.3405","0.4912"
"4.1000","0.3421","0.4936"
"4.1200","0.3435","0.4958"
"4.1400","0.3452","0.4979"
"4.1600","0.3470","0.5000"
"4.1800","0.3486","0.5023"
"4.2000","0.3502","0.5046"
"4.2200","0.3518","0.5068"
"4.2400","0.3535","0.5090"
"4.2600","0.3551","0.5112"
"4.2800","0.3566","0.5134"
"4.3000","0.3584","0.5156"
"4.3200","0.3601","0.5179"
