Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
12,"50.00","1.66","3.41","553.66","6.82","3.41","23710.50","3.46","1.66"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0121"
"0.0200","0.0000","-0.0121"
"0.0400","0.0002","-0.0121"
"0.0600","0.0006","-0.0121"
"0.0800","0.0017","-0.0117"
"0.1000","0.0038","-0.0103"
"0.1200","0.0064","-0.0074"
"0.1400","0.0091","-0.0031"
"0.1600","0.0117","0.0016"
"0.1800","0.0140","0.0061"
"0.2000","0.0163","0.0102"
"0.2200","0.0182","0.0140"
"0.2400","0.0200","0.0173"
"0.2600","0.0216","0.0202"
"0.2800","0.0233","0.0228"
"0.3000","0.0249","0.0254"
"0.3200","0.0266","0.0279"
"0.3400","0.0281","0.0305"
"0.3600","0.0299","0.0331"
"0.3800","0.0316","0.0358"
"0.4000","0.0333","0.0385"
"0.4200","0.0349","0.0412"
"0.4400","0.0367","0.0439"
"0.4600","0.0384","0.0466"
"0.4800","0.0400","0.0493"
"0.5000","0.0417","0.0518"
"0.5200","0.0433","0.0544"
"0.5400","0.0449","0.0567"
"0.5600","0.0465","0.0590"
"0.5800","0.0482","0.0614"
"0.6000","0.0497","0.0637"
"0.6200","0.0514","0.0656"
"0.6400","0.0530","0.0673"
"0.6600","0.0548","0.0690"
"0.6800","0.0565","0.0707"
"0.7000","0.0584","0.0722"
"0.7200","0.0603","0.0736"
"0.7400","0.0620","0.0751"
"0.7600","0.0636","0.0769"
"0.7800","0.0653","0.0788"
"0.8000","0.0667","0.0809"
"0.8200","0.0684","0.0830"
"0.8400","0.0700","0.0852"
"0.8600","0.0717","0.0875"
"0.8800","0.0733","0.0899"
"0.9000","0.0750","0.0922"
