Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
22,"50.00","1.49","4.46","495.68","8.91","4.46","18398.65","4.53","1.49"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0223"
"0.0200","0.0000","0.0223"
"0.0400","0.0001","0.0223"
"0.0600","0.0004","0.0223"
"0.0800","0.0012","0.0225"
"0.1000","0.0032","0.0234"
"0.1200","0.0061","0.0257"
"0.1400","0.0091","0.0293"
"0.1600","0.0117","0.0335"
"0.1800","0.0140","0.0374"
"0.2000","0.0161","0.0407"
"0.2200","0.0181","0.0434"
"0.2400","0.0200","0.0458"
"0.2600","0.0217","0.0481"
"0.2800","0.0235","0.0502"
"0.3000","0.0250","0.0521"
"0.3200","0.0266","0.0539"
"0.3400","0.0283","0.0557"
"0.3600","0.0297","0.0574"
"0.3800","0.0313","0.0582"
"0.4000","0.0329","0.0591"
"0.4200","0.0347","0.0607"
"0.4400","0.0365","0.0627"
"0.4600","0.0382","0.0645"
"0.4800","0.0401","0.0661"
"0.5000","0.0419","0.0675"
"0.5200","0.0437","0.0690"
"0.5400","0.0453","0.0705"
"0.5600","0.0469","0.0722"
"0.5800","0.0484","0.0739"
"0.6000","0.0501","0.0755"
"0.6200","0.0517","0.0773"
"0.6400","0.0532","0.0791"
"0.6600","0.0549","0.0809"
"0.6800","0.0567","0.0826"
"0.7000","0.0583","0.0845"
"0.7200","0.0600","0.0865"
"0.7400","0.0617","0.0885"
"0.7600","0.0636","0.0904"
"0.7800","0.0654","0.0925"
"0.8000","0.0672","0.0946"
"0.8200","0.0688","0.0967"
"0.8400","0.0704","0.0986"
"0.8600","0.0719","0.1003"
"0.8800","0.0734","0.1021"
"0.9000","0.0750","0.1039"
"0.9200","0.0765","0.1055"
"0.9400","0.0782","0.1072"
"0.9600","0.0799","0.1090"
"0.9800","0.0817","0.1110"
"1.0000","0.0835","0.1131"
"1.0200","0.0852","0.1152"
"1.0400","0.0870","0.1173"
"1.0600","0.0887","0.1192"
"1.0800","0.0903","0.1211"
"1.1000","0.0918","0.1230"
"1.1200","0.0935","0.1248"
"1.1400","0.0952","0.1265"
"1.1600","0.0969","0.1284"
"1.1800","0.0985","0.1303"
"1.2000","0.1000","0.1321"
"1.2200","0.1018","0.1338"
"1.2400","0.1034","0.1357"
"1.2600","0.1050","0.1375"
"1.2800","0.1067","0.1393"
"1.3000","0.1085","0.1412"
"1.3200","0.1101","0.1432"
"1.3400","0.1119","0.1452"
"1.3600","0.1136","0.1471"
"1.3800","0.1151","0.1490"
"1.4000","0.1168","0.1508"
"1.4200","0.1184","0.1526"
"1.4400","0.1198","0.1543"
"1.4600","0.1214","0.1561"
"1.4800","0.1230","0.1577"
"1.5000","0.1249","0.1596"
"1.5200","0.1266","0.1615"
"1.5400","0.1283","0.1635"
"1.5600","0.1302","0.1655"
"1.5800","0.1319","0.1675"
"1.6000","0.1335","0.1695"
"1.6200","0.1352","0.1714"
"1.6400","0.1368","0.1732"
"1.6600","0.1384","0.1750"
"1.6800","0.1400","0.1768"
"1.7000","0.1417","0.1786"
"1.7200","0.1432","0.1804"
"1.7400","0.1449","0.1821"
"1.7600","0.1465","0.1838"
"1.7800","0.1483","0.1857"
"1.8000","0.1498","0.1876"
"1.8200","0.1516","0.1894"
"1.8400","0.1534","0.1913"
"1.8600","0.1551","0.1933"
"1.8800","0.1569","0.1952"
"1.9000","0.1585","0.1971"
"1.9200","0.1602","0.1990"
"1.9400","0.1617","0.2008"
"1.9600","0.1634","0.2026"
"1.9800","0.1649","0.2043"
"2.0000","0.1665","0.2060"
"2.0200","0.1682","0.2077"
"2.0400","0.1700","0.2096"
"2.0600","0.1718","0.2115"
"2.0800","0.1734","0.2135"
"2.1000","0.1753","0.2154"
"2.1200","0.1770","0.2174"
"2.1400","0.1785","0.2193"
"2.1600","0.1803","0.2211"
"2.1800","0.1818","0.2229"
"2.2000","0.1835","0.2247"
"2.2200","0.1852","0.2265"
"2.2400","0.1869","0.2283"
"2.2600","0.1885","0.2302"
"2.2800","0.1902","0.2321"
"2.3000","0.1918","0.2339"
"2.3200","0.1934","0.2357"
"2.3400","0.1950","0.2374"
"2.3600","0.1967","0.2391"
"2.3800","0.1985","0.2409"
"2.4000","0.2002","0.2428"
"2.4200","0.2020","0.2447"
"2.4400","0.2038","0.2467"
"2.4600","0.2053","0.2487"
"2.4800","0.2070","0.2504"
"2.5000","0.2086","0.2522"
"2.5200","0.2101","0.2539"
"2.5400","0.2116","0.2555"
"2.5600","0.2132","0.2572"
"2.5800","0.2150","0.2589"
"2.6000","0.2166","0.2607"
