Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
16,"50.00","1.65","3.69","548.60","7.37","3.69","21562.30","3.74","1.65"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0264"
"0.0200","0.0000","0.0264"
"0.0400","0.0002","0.0264"
"0.0600","0.0004","0.0264"
"0.0800","0.0008","0.0265"
"0.1000","0.0026","0.0270"
"0.1200","0.0054","0.0291"
"0.1400","0.0086","0.0330"
"0.1600","0.0115","0.0378"
"0.1800","0.0137","0.0425"
"0.2000","0.0159","0.0463"
"0.2200","0.0179","0.0495"
"0.2400","0.0200","0.0520"
"0.2600","0.0218","0.0543"
"0.2800","0.0236","0.0567"
"0.3000","0.0254","0.0591"
"0.3200","0.0268","0.0615"
"0.3400","0.0283","0.0635"
"0.3600","0.0299","0.0656"
"0.3800","0.0316","0.0677"
"0.4000","0.0333","0.0698"
"0.4200","0.0349","0.0719"
"0.4400","0.0366","0.0739"
"0.4600","0.0384","0.0760"
"0.4800","0.0401","0.0781"
"0.5000","0.0418","0.0803"
"0.5200","0.0434","0.0823"
"0.5400","0.0451","0.0843"
"0.5600","0.0469","0.0863"
"0.5800","0.0485","0.0883"
"0.6000","0.0501","0.0904"
"0.6200","0.0517","0.0924"
"0.6400","0.0535","0.0944"
"0.6600","0.0550","0.0966"
"0.6800","0.0565","0.0987"
"0.7000","0.0583","0.1006"
"0.7200","0.0600","0.1026"
"0.7400","0.0617","0.1046"
"0.7600","0.0634","0.1068"
"0.7800","0.0653","0.1091"
"0.8000","0.0671","0.1115"
"0.8200","0.0688","0.1138"
"0.8400","0.0706","0.1162"
"0.8600","0.0719","0.1184"
"0.8800","0.0734","0.1204"
"0.9000","0.0751","0.1223"
"0.9200","0.0767","0.1243"
"0.9400","0.0783","0.1263"
"0.9600","0.0799","0.1283"
"0.9800","0.0818","0.1304"
"1.0000","0.0835","0.1326"
"1.0200","0.0851","0.1348"
"1.0400","0.0868","0.1370"
"1.0600","0.0884","0.1391"
"1.0800","0.0901","0.1412"
"1.1000","0.0917","0.1433"
"1.1200","0.0934","0.1455"
"1.1400","0.0949","0.1476"
"1.1600","0.0967","0.1497"
"1.1800","0.0985","0.1519"
"1.2000","0.1000","0.1542"
"1.2200","0.1015","0.1563"
"1.2400","0.1032","0.1584"
"1.2600","0.1050","0.1604"
"1.2800","0.1067","0.1626"
"1.3000","0.1085","0.1649"
"1.3200","0.1103","0.1672"
"1.3400","0.1119","0.1695"
"1.3600","0.1137","0.1718"
"1.3800","0.1153","0.1739"
"1.4000","0.1168","0.1761"
"1.4200","0.1183","0.1782"
"1.4400","0.1201","0.1801"
"1.4600","0.1218","0.1823"
"1.4800","0.1234","0.1846"
"1.5000","0.1250","0.1868"
"1.5200","0.1268","0.1890"
"1.5400","0.1286","0.1912"
"1.5600","0.1302","0.1935"
"1.5800","0.1320","0.1958"
"1.6000","0.1336","0.1981"
"1.6200","0.1353","0.2003"
"1.6400","0.1371","0.2024"
"1.6600","0.1387","0.2047"
"1.6800","0.1404","0.2069"
"1.7000","0.1420","0.2090"
"1.7200","0.1438","0.2112"
"1.7400","0.1453","0.2135"
"1.7600","0.1467","0.2155"
"1.7800","0.1483","0.2174"
"1.8000","0.1499","0.2194"
"1.8200","0.1516","0.2214"
"1.8400","0.1534","0.2236"
"1.8600","0.1552","0.2259"
"1.8800","0.1569","0.2283"
"1.9000","0.1587","0.2307"
"1.9200","0.1604","0.2330"
"1.9400","0.1620","0.2352"
"1.9600","0.1635","0.2373"
"1.9800","0.1652","0.2392"
"2.0000","0.1668","0.2413"
"2.0200","0.1683","0.2434"
"2.0400","0.1700","0.2455"
"2.0600","0.1718","0.2476"
"2.0800","0.1735","0.2499"
"2.1000","0.1752","0.2522"
"2.1200","0.1768","0.2544"
"2.1400","0.1785","0.2566"
"2.1600","0.1803","0.2588"
"2.1800","0.1820","0.2611"
"2.2000","0.1838","0.2633"
"2.2200","0.1855","0.2656"
"2.2400","0.1871","0.2678"
"2.2600","0.1887","0.2699"
"2.2800","0.1901","0.2719"
"2.3000","0.1916","0.2738"
"2.3200","0.1931","0.2756"
"2.3400","0.1949","0.2775"
"2.3600","0.1966","0.2797"
"2.3800","0.1985","0.2820"
"2.4000","0.2003","0.2843"
"2.4200","0.2021","0.2868"
"2.4400","0.2038","0.2891"
"2.4600","0.2054","0.2914"
"2.4800","0.2070","0.2936"
"2.5000","0.2084","0.2954"
"2.5200","0.2100","0.2973"
"2.5400","0.2117","0.2993"
"2.5600","0.2132","0.3013"
"2.5800","0.2147","0.3033"
"2.6000","0.2165","0.3053"
"2.6200","0.2183","0.3075"
"2.6400","0.2199","0.3098"
"2.6600","0.2216","0.3120"
"2.6800","0.2235","0.3142"
"2.7000","0.2252","0.3165"
"2.7200","0.2270","0.3188"
"2.7400","0.2287","0.3211"
"2.7600","0.2302","0.3234"
"2.7800","0.2320","0.3254"
"2.8000","0.2336","0.3275"
"2.8200","0.2350","0.3296"
"2.8400","0.2366","0.3315"
"2.8600","0.2381","0.3334"
"2.8800","0.2399","0.3353"
"2.9000","0.2417","0.3375"
"2.9200","0.2435","0.3398"
"2.9400","0.2454","0.3421"
"2.9600","0.2471","0.3445"
"2.9800","0.2487","0.3469"
"3.0000","0.2504","0.3491"
"3.0200","0.2518","0.3511"
"3.0400","0.2533","0.3529"
"3.0600","0.2550","0.3547"
"3.0800","0.2568","0.3568"
