Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
18,"50.00","1.65","4.03","549.24","8.06","4.03","21011.77","4.07","1.65"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0012"
"0.0200","0.0001","-0.0012"
"0.0400","0.0002","-0.0012"
"0.0600","0.0004","-0.0012"
"0.0800","0.0012","-0.0011"
"0.1000","0.0033","-0.0001"
"0.1200","0.0061","0.0024"
"0.1400","0.0091","0.0066"
"0.1600","0.0116","0.0114"
"0.1800","0.0139","0.0157"
"0.2000","0.0158","0.0193"
"0.2200","0.0177","0.0224"
"0.2400","0.0196","0.0252"
"0.2600","0.0214","0.0279"
"0.2800","0.0231","0.0305"
"0.3000","0.0249","0.0331"
"0.3200","0.0263","0.0355"
"0.3400","0.0280","0.0378"
"0.3600","0.0297","0.0401"
"0.3800","0.0313","0.0424"
"0.4000","0.0328","0.0447"
"0.4200","0.0345","0.0469"
"0.4400","0.0362","0.0492"
"0.4600","0.0381","0.0516"
"0.4800","0.0399","0.0541"
"0.5000","0.0418","0.0563"
"0.5200","0.0436","0.0582"
"0.5400","0.0452","0.0599"
"0.5600","0.0470","0.0615"
"0.5800","0.0484","0.0630"
"0.6000","0.0499","0.0643"
"0.6200","0.0516","0.0657"
"0.6400","0.0534","0.0671"
"0.6600","0.0549","0.0686"
"0.6800","0.0565","0.0698"
"0.7000","0.0583","0.0711"
"0.7200","0.0600","0.0726"
"0.7400","0.0616","0.0742"
"0.7600","0.0634","0.0759"
"0.7800","0.0652","0.0778"
"0.8000","0.0669","0.0799"
"0.8200","0.0687","0.0819"
"0.8400","0.0704","0.0839"
"0.8600","0.0719","0.0857"
"0.8800","0.0735","0.0874"
"0.9000","0.0751","0.0891"
"0.9200","0.0766","0.0909"
"0.9400","0.0782","0.0926"
"0.9600","0.0797","0.0943"
"0.9800","0.0815","0.0962"
"1.0000","0.0833","0.0983"
"1.0200","0.0851","0.1005"
"1.0400","0.0869","0.1027"
"1.0600","0.0885","0.1048"
"1.0800","0.0903","0.1068"
"1.1000","0.0920","0.1088"
"1.1200","0.0935","0.1110"
"1.1400","0.0950","0.1131"
"1.1600","0.0967","0.1151"
"1.1800","0.0985","0.1172"
"1.2000","0.1000","0.1194"
"1.2200","0.1016","0.1215"
"1.2400","0.1033","0.1236"
"1.2600","0.1051","0.1258"
"1.2800","0.1067","0.1280"
"1.3000","0.1085","0.1302"
"1.3200","0.1101","0.1324"
"1.3400","0.1119","0.1347"
"1.3600","0.1137","0.1370"
"1.3800","0.1153","0.1393"
"1.4000","0.1168","0.1416"
"1.4200","0.1184","0.1437"
"1.4400","0.1201","0.1457"
"1.4600","0.1216","0.1478"
"1.4800","0.1231","0.1498"
"1.5000","0.1247","0.1518"
"1.5200","0.1264","0.1539"
"1.5400","0.1282","0.1561"
"1.5600","0.1299","0.1584"
"1.5800","0.1317","0.1608"
"1.6000","0.1335","0.1632"
"1.6200","0.1353","0.1656"
"1.6400","0.1369","0.1679"
"1.6600","0.1385","0.1702"
"1.6800","0.1400","0.1723"
"1.7000","0.1417","0.1743"
"1.7200","0.1433","0.1765"
"1.7400","0.1449","0.1786"
"1.7600","0.1464","0.1806"
"1.7800","0.1482","0.1827"
"1.8000","0.1498","0.1848"
"1.8200","0.1515","0.1870"
"1.8400","0.1532","0.1892"
"1.8600","0.1550","0.1915"
"1.8800","0.1568","0.1939"
"1.9000","0.1585","0.1962"
"1.9200","0.1603","0.1986"
"1.9400","0.1620","0.2009"
"1.9600","0.1635","0.2031"
"1.9800","0.1653","0.2053"
"2.0000","0.1668","0.2074"
"2.0200","0.1685","0.2096"
"2.0400","0.1701","0.2116"
"2.0600","0.1719","0.2138"
"2.0800","0.1735","0.2161"
"2.1000","0.1752","0.2183"
"2.1200","0.1771","0.2206"
"2.1400","0.1786","0.2229"
"2.1600","0.1803","0.2251"
"2.1800","0.1818","0.2271"
"2.2000","0.1835","0.2292"
"2.2200","0.1850","0.2313"
"2.2400","0.1868","0.2334"
"2.2600","0.1884","0.2355"
"2.2800","0.1900","0.2377"
"2.3000","0.1916","0.2398"
"2.3200","0.1934","0.2419"
"2.3400","0.1950","0.2441"
"2.3600","0.1966","0.2462"
"2.3800","0.1983","0.2483"
"2.4000","0.2001","0.2505"
"2.4200","0.2019","0.2529"
"2.4400","0.2036","0.2552"
"2.4600","0.2053","0.2575"
"2.4800","0.2070","0.2598"
"2.5000","0.2086","0.2619"
"2.5200","0.2103","0.2640"
"2.5400","0.2118","0.2661"
"2.5600","0.2133","0.2681"
"2.5800","0.2150","0.2701"
"2.6000","0.2167","0.2722"
"2.6200","0.2184","0.2744"
"2.6400","0.2202","0.2766"
"2.6600","0.2219","0.2789"
"2.6800","0.2236","0.2812"
"2.7000","0.2252","0.2834"
"2.7200","0.2270","0.2855"
"2.7400","0.2286","0.2877"
"2.7600","0.2302","0.2898"
"2.7800","0.2319","0.2918"
"2.8000","0.2336","0.2940"
"2.8200","0.2352","0.2962"
"2.8400","0.2366","0.2982"
"2.8600","0.2382","0.3000"
"2.8800","0.2398","0.3019"
"2.9000","0.2414","0.3039"
"2.9200","0.2432","0.3060"
"2.9400","0.2450","0.3082"
"2.9600","0.2466","0.3105"
"2.9800","0.2484","0.3127"
"3.0000","0.2502","0.3150"
"3.0200","0.2517","0.3172"
"3.0400","0.2533","0.3193"
"3.0600","0.2550","0.3213"
"3.0800","0.2567","0.3234"
"3.1000","0.2582","0.3254"
"3.1200","0.2598","0.3274"
"3.1400","0.2616","0.3295"
"3.1600","0.2633","0.3317"
"3.1800","0.2650","0.3339"
"3.2000","0.2668","0.3361"
"3.2200","0.2683","0.3383"
"3.2400","0.2700","0.3404"
"3.2600","0.2719","0.3424"
"3.2800","0.2734","0.3446"
"3.3000","0.2752","0.3468"
"3.3200","0.2768","0.3489"
"3.3400","0.2786","0.3511"
"3.3600","0.2800","0.3532"
"3.3800","0.2816","0.3551"
"3.4000","0.2832","0.3570"
"3.4200","0.2850","0.3590"
"3.4400","0.2866","0.3611"
"3.4600","0.2884","0.3632"
"3.4800","0.2903","0.3655"
"3.5000","0.2921","0.3678"
"3.5200","0.2937","0.3700"
"3.5400","0.2954","0.3722"
"3.5600","0.2968","0.3742"
"3.5800","0.2983","0.3760"
"3.6000","0.2999","0.3778"
"3.6200","0.3015","0.3797"
"3.6400","0.3030","0.3816"
"3.6600","0.3047","0.3835"
"3.6800","0.3065","0.3856"
"3.7000","0.3082","0.3878"
"3.7200","0.3100","0.3900"
"3.7400","0.3118","0.3923"
"3.7600","0.3134","0.3945"
"3.7800","0.3152","0.3966"
"3.8000","0.3169","0.3987"
"3.8200","0.3185","0.4009"
"3.8400","0.3202","0.4029"
"3.8600","0.3219","0.4049"
"3.8800","0.3235","0.4070"
"3.9000","0.3250","0.4091"
"3.9200","0.3265","0.4109"
"3.9400","0.3282","0.4127"
"3.9600","0.3300","0.4146"
"3.9800","0.3316","0.4167"
"4.0000","0.3335","0.4189"
"4.0200","0.3354","0.4213"
"4.0400","0.3372","0.4237"
"4.0600","0.3389","0.4259"
"4.0800","0.3404","0.4281"
"4.1000","0.3418","0.4300"
"4.1200","0.3434","0.4317"
"4.1400","0.3451","0.4335"
"4.1600","0.3466","0.4354"
"4.1800","0.3481","0.4373"
"4.2000","0.3499","0.4392"
"4.2200","0.3517","0.4413"
"4.2400","0.3535","0.4435"
"4.2600","0.3551","0.4456"
"4.2800","0.3569","0.4478"
"4.3000","0.3584","0.4498"
"4.3200","0.3602","0.4518"
"4.3400","0.3620","0.4539"
"4.3600","0.3635","0.4560"
"4.3800","0.3650","0.4579"
"4.4000","0.3667","0.4598"
"4.4200","0.3683","0.4617"
"4.4400","0.3697","0.4637"
"4.4600","0.3713","0.4655"
"4.4800","0.3729","0.4673"
"4.5000","0.3747","0.4692"
"4.5200","0.3764","0.4713"
"4.5400","0.3782","0.4735"
"4.5600","0.3800","0.4757"
"4.5800","0.3818","0.4780"
"4.6000","0.3834","0.4801"
"4.6200","0.3851","0.4823"
"4.6400","0.3866","0.4843"
"4.6600","0.3883","0.4861"
"4.6800","0.3899","0.4880"
"4.7000","0.3916","0.4900"
"4.7200","0.3932","0.4920"
"4.7400","0.3950","0.4940"
"4.7600","0.3968","0.4961"
"4.7800","0.3986","0.4982"
"4.8000","0.4003","0.5004"
"4.8200","0.4020","0.5026"
"4.8400","0.4036","0.5046"
"4.8600","0.4053","0.5066"
"4.8800","0.4071","0.5086"
"4.9000","0.4086","0.5107"
"4.9200","0.4102","0.5126"
"4.9400","0.4120","0.5145"
"4.9600","0.4135","0.5165"
"4.9800","0.4151","0.5184"
"5.0000","0.4166","0.5202"
"5.0200","0.4183","0.5221"
"5.0400","0.4200","0.5240"
"5.0600","0.4217","0.5260"
"5.0800","0.4235","0.5280"
"5.1000","0.4252","0.5302"
"5.1200","0.4269","0.5323"
"5.1400","0.4285","0.5344"
"5.1600","0.4302","0.5363"
"5.1800","0.4316","0.5382"
"5.2000","0.4333","0.5400"
"5.2200","0.4349","0.5418"
"5.2400","0.4366","0.5437"
"5.2600","0.4382","0.5457"
"5.2800","0.4399","0.5476"
"5.3000","0.4418","0.5497"
"5.3200","0.4434","0.5518"
"5.3400","0.4452","0.5539"
"5.3600","0.4470","0.5559"
"5.3800","0.4486","0.5579"
"5.4000","0.4503","0.5599"
"5.4200","0.4520","0.5619"
"5.4400","0.4537","0.5639"
"5.4600","0.4553","0.5658"
"5.4800","0.4570","0.5677"
"5.5000","0.4585","0.5697"
"5.5200","0.4599","0.5715"
"5.5400","0.4616","0.5731"
"5.5600","0.4634","0.5749"
"5.5800","0.4650","0.5769"
"5.6000","0.4668","0.5790"
"5.6200","0.4686","0.5810"
"5.6400","0.4703","0.5831"
"5.6600","0.4720","0.5852"
"5.6800","0.4736","0.5872"
"5.7000","0.4753","0.5891"
"5.7200","0.4768","0.5909"
"5.7400","0.4784","0.5927"
"5.7600","0.4801","0.5945"
"5.7800","0.4815","0.5964"
"5.8000","0.4832","0.5982"
"5.8200","0.4849","0.5999"
"5.8400","0.4866","0.6018"
"5.8600","0.4883","0.6038"
"5.8800","0.4899","0.6058"
"5.9000","0.4917","0.6077"
"5.9200","0.4934","0.6097"
"5.9400","0.4951","0.6116"
"5.9600","0.4968","0.6136"
"5.9800","0.4983","0.6156"
"6.0000","0.5000","0.6174"
"6.0200","0.5016","0.6191"
"6.0400","0.5032","0.6210"
"6.0600","0.5047","0.6227"
"6.0800","0.5063","0.6244"
"6.1000","0.5081","0.6261"
"6.1200","0.5100","0.6281"
"6.1400","0.5118","0.6303"
"6.1600","0.5137","0.6325"
