Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
5,"50.00","1.62","3.13","540.73","6.26","3.13","23248.57","3.14","1.62"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0256"
"0.0200","0.0001","-0.0256"
"0.0400","0.0002","-0.0256"
"0.0600","0.0004","-0.0256"
"0.0800","0.0014","-0.0254"
"0.1000","0.0037","-0.0241"
"0.1200","0.0064","-0.0213"
"0.1400","0.0093","-0.0170"
"0.1600","0.0119","-0.0123"
"0.1800","0.0142","-0.0078"
"0.2000","0.0162","-0.0040"
"0.2200","0.0181","-0.0006"
"0.2400","0.0198","0.0024"
"0.2600","0.0215","0.0051"
"0.2800","0.0233","0.0077"
"0.3000","0.0250","0.0103"
"0.3200","0.0267","0.0130"
"0.3400","0.0283","0.0156"
"0.3600","0.0301","0.0182"
"0.3800","0.0318","0.0208"
"0.4000","0.0333","0.0233"
"0.4200","0.0348","0.0257"
"0.4400","0.0364","0.0281"
"0.4600","0.0381","0.0304"
"0.4800","0.0398","0.0329"
"0.5000","0.0416","0.0355"
"0.5200","0.0433","0.0382"
"0.5400","0.0451","0.0409"
"0.5600","0.0467","0.0435"
"0.5800","0.0484","0.0461"
"0.6000","0.0501","0.0485"
"0.6200","0.0516","0.0509"
"0.6400","0.0534","0.0533"
"0.6600","0.0550","0.0558"
"0.6800","0.0565","0.0582"
"0.7000","0.0582","0.0606"
"0.7200","0.0600","0.0631"
"0.7400","0.0616","0.0657"
"0.7600","0.0633","0.0682"
"0.7800","0.0650","0.0707"
"0.8000","0.0667","0.0732"
"0.8200","0.0684","0.0756"
"0.8400","0.0702","0.0781"
"0.8600","0.0720","0.0807"
"0.8800","0.0735","0.0833"
"0.9000","0.0752","0.0858"
"0.9200","0.0767","0.0882"
"0.9400","0.0783","0.0905"
"0.9600","0.0798","0.0927"
"0.9800","0.0813","0.0948"
"1.0000","0.0831","0.0970"
"1.0200","0.0848","0.0995"
"1.0400","0.0867","0.1020"
"1.0600","0.0885","0.1047"
"1.0800","0.0903","0.1075"
"1.1000","0.0920","0.1101"
"1.1200","0.0936","0.1126"
"1.1400","0.0952","0.1151"
"1.1600","0.0967","0.1173"
"1.1800","0.0983","0.1195"
"1.2000","0.0999","0.1218"
"1.2200","0.1014","0.1240"
"1.2400","0.1031","0.1262"
"1.2600","0.1047","0.1285"
"1.2800","0.1064","0.1310"
"1.3000","0.1081","0.1334"
"1.3200","0.1098","0.1358"
"1.3400","0.1116","0.1383"
"1.3600","0.1133","0.1408"
"1.3800","0.1152","0.1434"
"1.4000","0.1168","0.1459"
"1.4200","0.1184","0.1483"
"1.4400","0.1202","0.1507"
"1.4600","0.1217","0.1531"
"1.4800","0.1231","0.1554"
"1.5000","0.1248","0.1575"
"1.5200","0.1264","0.1596"
"1.5400","0.1282","0.1619"
"1.5600","0.1300","0.1644"
"1.5800","0.1319","0.1670"
"1.6000","0.1336","0.1696"
"1.6200","0.1353","0.1722"
"1.6400","0.1369","0.1747"
"1.6600","0.1385","0.1770"
"1.6800","0.1399","0.1791"
"1.7000","0.1415","0.1812"
"1.7200","0.1432","0.1832"
"1.7400","0.1449","0.1855"
"1.7600","0.1465","0.1878"
"1.7800","0.1483","0.1901"
"1.8000","0.1499","0.1924"
"1.8200","0.1516","0.1947"
"1.8400","0.1534","0.1969"
"1.8600","0.1551","0.1991"
"1.8800","0.1570","0.2013"
"1.9000","0.1587","0.2036"
"1.9200","0.1604","0.2058"
"1.9400","0.1620","0.2079"
"1.9600","0.1635","0.2098"
"1.9800","0.1650","0.2118"
"2.0000","0.1666","0.2138"
"2.0200","0.1681","0.2158"
"2.0400","0.1696","0.2178"
"2.0600","0.1713","0.2198"
"2.0800","0.1732","0.2221"
"2.1000","0.1750","0.2245"
"2.1200","0.1768","0.2270"
"2.1400","0.1786","0.2295"
"2.1600","0.1803","0.2320"
"2.1800","0.1819","0.2343"
"2.2000","0.1836","0.2366"
"2.2200","0.1851","0.2388"
"2.2400","0.1866","0.2409"
"2.2600","0.1884","0.2431"
"2.2800","0.1901","0.2453"
"2.3000","0.1916","0.2475"
"2.3200","0.1933","0.2498"
"2.3400","0.1949","0.2520"
"2.3600","0.1966","0.2542"
"2.3800","0.1983","0.2565"
"2.4000","0.2001","0.2588"
"2.4200","0.2018","0.2612"
"2.4400","0.2035","0.2636"
"2.4600","0.2053","0.2660"
"2.4800","0.2068","0.2684"
"2.5000","0.2084","0.2707"
"2.5200","0.2100","0.2728"
"2.5400","0.2117","0.2750"
"2.5600","0.2132","0.2772"
"2.5800","0.2147","0.2793"
"2.6000","0.2165","0.2814"
"2.6200","0.2182","0.2837"
"2.6400","0.2199","0.2860"
"2.6600","0.2217","0.2884"
"2.6800","0.2234","0.2908"
"2.7000","0.2249","0.2931"
"2.7200","0.2265","0.2953"
"2.7400","0.2282","0.2975"
"2.7600","0.2297","0.2997"
"2.7800","0.2314","0.3018"
"2.8000","0.2332","0.3040"
"2.8200","0.2348","0.3063"
"2.8400","0.2365","0.3086"
"2.8600","0.2381","0.3109"
"2.8800","0.2398","0.3131"
"2.9000","0.2414","0.3154"
"2.9200","0.2432","0.3176"
"2.9400","0.2450","0.3199"
"2.9600","0.2467","0.3223"
"2.9800","0.2485","0.3247"
"3.0000","0.2503","0.3271"
"3.0200","0.2520","0.3296"
"3.0400","0.2536","0.3320"
"3.0600","0.2551","0.3342"
"3.0800","0.2568","0.3363"
"3.1000","0.2583","0.3384"
"3.1200","0.2600","0.3405"
"3.1400","0.2616","0.3427"
"3.1600","0.2634","0.3449"
"3.1800","0.2652","0.3472"
"3.2000","0.2669","0.3496"
"3.2200","0.2686","0.3520"
"3.2400","0.2701","0.3543"
"3.2600","0.2718","0.3565"
"3.2800","0.2734","0.3586"
"3.3000","0.2750","0.3608"
"3.3200","0.2766","0.3628"
"3.3400","0.2784","0.3650"
"3.3600","0.2800","0.3673"
"3.3800","0.2816","0.3696"
"3.4000","0.2832","0.3717"
"3.4200","0.2847","0.3738"
"3.4400","0.2864","0.3759"
"3.4600","0.2881","0.3780"
"3.4800","0.2899","0.3803"
"3.5000","0.2916","0.3827"
"3.5200","0.2934","0.3851"
"3.5400","0.2951","0.3874"
"3.5600","0.2968","0.3898"
"3.5800","0.2984","0.3921"
"3.6000","0.3001","0.3942"
"3.6200","0.3017","0.3964"
"3.6400","0.3033","0.3986"
"3.6600","0.3048","0.4007"
"3.6800","0.3066","0.4028"
"3.7000","0.3084","0.4050"
"3.7200","0.3101","0.4073"
"3.7400","0.3119","0.4097"
"3.7600","0.3136","0.4121"
"3.7800","0.3152","0.4144"
"3.8000","0.3169","0.4166"
"3.8200","0.3185","0.4188"
"3.8400","0.3202","0.4210"
"3.8600","0.3218","0.4230"
"3.8800","0.3236","0.4252"
"3.9000","0.3251","0.4275"
"3.9200","0.3267","0.4297"
"3.9400","0.3282","0.4317"
"3.9600","0.3297","0.4336"
"3.9800","0.3314","0.4356"
"4.0000","0.3332","0.4377"
"4.0200","0.3350","0.4400"
"4.0400","0.3367","0.4424"
"4.0600","0.3386","0.4448"
"4.0800","0.3404","0.4472"
"4.1000","0.3419","0.4495"
"4.1200","0.3434","0.4516"
"4.1400","0.3450","0.4536"
"4.1600","0.3465","0.4555"
"4.1800","0.3480","0.4575"
"4.2000","0.3496","0.4594"
"4.2200","0.3513","0.4614"
"4.2400","0.3531","0.4636"
"4.2600","0.3549","0.4659"
"4.2800","0.3566","0.4683"
"4.3000","0.3583","0.4706"
"4.3200","0.3600","0.4729"
"4.3400","0.3616","0.4750"
"4.3600","0.3633","0.4772"
"4.3800","0.3649","0.4793"
"4.4000","0.3667","0.4814"
"4.4200","0.3685","0.4836"
"4.4400","0.3701","0.4859"
"4.4600","0.3716","0.4881"
"4.4800","0.3733","0.4902"
"4.5000","0.3749","0.4922"
"4.5200","0.3766","0.4943"
"4.5400","0.3784","0.4965"
"4.5600","0.3803","0.4988"
"4.5800","0.3820","0.5012"
"4.6000","0.3839","0.5036"
"4.6200","0.3856","0.5060"
"4.6400","0.3870","0.5082"
"4.6600","0.3884","0.5100"
"4.6800","0.3899","0.5118"
"4.7000","0.3916","0.5137"
"4.7200","0.3931","0.5157"
"4.7400","0.3948","0.5178"
"4.7600","0.3965","0.5198"
"4.7800","0.3983","0.5220"
"4.8000","0.4001","0.5243"
"4.8200","0.4019","0.5267"
"4.8400","0.4035","0.5289"
"4.8600","0.4052","0.5310"
"4.8800","0.4069","0.5331"
"4.9000","0.4086","0.5352"
"4.9200","0.4101","0.5374"
"4.9400","0.4118","0.5393"
"4.9600","0.4134","0.5414"
"4.9800","0.4150","0.5435"
"5.0000","0.4164","0.5454"
"5.0200","0.4180","0.5473"
"5.0400","0.4197","0.5492"
"5.0600","0.4215","0.5512"
"5.0800","0.4232","0.5534"
"5.1000","0.4251","0.5557"
"5.1200","0.4269","0.5581"
"5.1400","0.4288","0.5605"
"5.1600","0.4304","0.5629"
"5.1800","0.4320","0.5651"
"5.2000","0.4335","0.5670"
"5.2200","0.4352","0.5689"
"5.2400","0.4368","0.5709"
"5.2600","0.4383","0.5729"
"5.2800","0.4399","0.5748"
"5.3000","0.4416","0.5767"
"5.3200","0.4434","0.5788"
"5.3400","0.4452","0.5811"
"5.3600","0.4470","0.5833"
"5.3800","0.4486","0.5855"
"5.4000","0.4503","0.5876"
"5.4200","0.4519","0.5897"
"5.4400","0.4536","0.5918"
"5.4600","0.4550","0.5938"
"5.4800","0.4568","0.5957"
"5.5000","0.4585","0.5977"
"5.5200","0.4599","0.5997"
"5.5400","0.4616","0.6017"
"5.5600","0.4631","0.6036"
"5.5800","0.4648","0.6055"
"5.6000","0.4664","0.6075"
"5.6200","0.4682","0.6096"
"5.6400","0.4700","0.6117"
"5.6600","0.4716","0.6138"
"5.6800","0.4733","0.6159"
"5.7000","0.4751","0.6180"
"5.7200","0.4766","0.6201"
"5.7400","0.4781","0.6220"
"5.7600","0.4798","0.6239"
"5.7800","0.4814","0.6258"
"5.8000","0.4831","0.6278"
"5.8200","0.4846","0.6298"
"5.8400","0.4864","0.6318"
"5.8600","0.4883","0.6338"
"5.8800","0.4900","0.6360"
"5.9000","0.4918","0.6383"
"5.9200","0.4935","0.6405"
"5.9400","0.4952","0.6426"
"5.9600","0.4970","0.6448"
"5.9800","0.4987","0.6469"
"6.0000","0.5002","0.6489"
"6.0200","0.5019","0.6509"
"6.0400","0.5036","0.6528"
"6.0600","0.5052","0.6548"
"6.0800","0.5067","0.6567"
"6.1000","0.5083","0.6586"
"6.1200","0.5100","0.6604"
"6.1400","0.5115","0.6624"
"6.1600","0.5133","0.6643"
"6.1800","0.5151","0.6664"
"6.2000","0.5167","0.6685"
"6.2200","0.5186","0.6706"
"6.2400","0.5204","0.6728"
"6.2600","0.5219","0.6750"
"6.2800","0.5235","0.6770"
"6.3000","0.5250","0.6787"
"6.3200","0.5266","0.6806"
"6.3400","0.5282","0.6824"
"6.3600","0.5298","0.6842"
"6.3800","0.5315","0.6861"
"6.4000","0.5333","0.6882"
"6.4200","0.5350","0.6903"
"6.4400","0.5367","0.6924"
"6.4600","0.5383","0.6945"
"6.4800","0.5399","0.6964"
"6.5000","0.5416","0.6983"
"6.5200","0.5433","0.7003"
"6.5400","0.5449","0.7023"
"6.5600","0.5466","0.7042"
"6.5800","0.5482","0.7061"
"6.6000","0.5499","0.7081"
"6.6200","0.5514","0.7100"
"6.6400","0.5531","0.7118"
"6.6600","0.5547","0.7137"
"6.6800","0.5565","0.7156"
"6.7000","0.5583","0.7176"
"6.7200","0.5602","0.7198"
"6.7400","0.5619","0.7220"
"6.7600","0.5637","0.7243"
"6.7800","0.5655","0.7265"
"6.8000","0.5670","0.7285"
"6.8200","0.5686","0.7303"
"6.8400","0.5702","0.7320"
"6.8600","0.5717","0.7338"
"6.8800","0.5733","0.7356"
"6.9000","0.5749","0.7374"
"6.9200","0.5767","0.7392"
"6.9400","0.5784","0.7412"
"6.9600","0.5801","0.7432"
"6.9800","0.5818","0.7452"
"7.0000","0.5835","0.7472"
"7.0200","0.5852","0.7492"
"7.0400","0.5869","0.7511"
"7.0600","0.5884","0.7530"
"7.0800","0.5898","0.7547"
"7.1000","0.5916","0.7563"
"7.1200","0.5933","0.7581"
"7.1400","0.5948","0.7600"
"7.1600","0.5963","0.7618"
"7.1800","0.5980","0.7635"
"7.2000","0.5997","0.7653"
"7.2200","0.6014","0.7672"
"7.2400","0.6033","0.7692"
"7.2600","0.6052","0.7713"
"7.2800","0.6069","0.7735"
"7.3000","0.6086","0.7756"
"7.3200","0.6102","0.7776"
"7.3400","0.6116","0.7794"
"7.3600","0.6133","0.7810"
"7.3800","0.6150","0.7827"
"7.4000","0.6166","0.7845"
"7.4200","0.6181","0.7863"
"7.4400","0.6199","0.7880"
"7.4600","0.6217","0.7899"
"7.4800","0.6235","0.7920"
"7.5000","0.6251","0.7940"
"7.5200","0.6269","0.7959"
"7.5400","0.6286","0.7980"
"7.5600","0.6303","0.7999"
"7.5800","0.6322","0.8018"
"7.6000","0.6338","0.8038"
"7.6200","0.6354","0.8058"
"7.6400","0.6370","0.8074"
"7.6600","0.6387","0.8092"
"7.6800","0.6401","0.8109"
"7.7000","0.6416","0.8126"
"7.7200","0.6432","0.8141"
"7.7400","0.6449","0.8157"
"7.7600","0.6467","0.8176"
"7.7800","0.6484","0.8195"
"7.8000","0.6502","0.8214"
"7.8200","0.6519","0.8235"
"7.8400","0.6537","0.8255"
"7.8600","0.6554","0.8273"
"7.8800","0.6569","0.8292"
"7.9000","0.6585","0.8309"
"7.9200","0.6600","0.8324"
"7.9400","0.6617","0.8341"
"7.9600","0.6632","0.8358"
"7.9800","0.6649","0.8374"
"8.0000","0.6665","0.8391"
"8.0200","0.6682","0.8409"
"8.0400","0.6698","0.8427"
"8.0600","0.6716","0.8444"
"8.0800","0.6733","0.8463"
"8.1000","0.6749","0.8481"
"8.1200","0.6767","0.8499"
"8.1400","0.6783","0.8518"
"8.1600","0.6800","0.8536"
"8.1800","0.6817","0.8553"
"8.2000","0.6834","0.8570"
"8.2200","0.6850","0.8588"
"8.2400","0.6865","0.8605"
"8.2600","0.6881","0.8621"
"8.2800","0.6899","0.8638"
"8.3000","0.6916","0.8656"
"8.3200","0.6933","0.8674"
"8.3400","0.6951","0.8693"
"8.3600","0.6969","0.8713"
"8.3800","0.6987","0.8732"
"8.4000","0.7003","0.8750"
"8.4200","0.7018","0.8767"
"8.4400","0.7034","0.8783"
"8.4600","0.7050","0.8799"
"8.4800","0.7067","0.8816"
"8.5000","0.7081","0.8832"
"8.5200","0.7097","0.8848"
"8.5400","0.7115","0.8864"
"8.5600","0.7132","0.8881"
"8.5800","0.7148","0.8899"
"8.6000","0.7166","0.8916"
"8.6200","0.7184","0.8934"
"8.6400","0.7200","0.8953"
"8.6600","0.7218","0.8971"
"8.6800","0.7234","0.8988"
"8.7000","0.7251","0.9006"
"8.7200","0.7266","0.9022"
"8.7400","0.7283","0.9038"
"8.7600","0.7298","0.9054"
"8.7800","0.7315","0.9070"
"8.8000","0.7332","0.9085"
"8.8200","0.7350","0.9103"
"8.8400","0.7367","0.9122"
"8.8600","0.7384","0.9140"
"8.8800","0.7402","0.9158"
"8.9000","0.7419","0.9176"
"8.9200","0.7436","0.9193"
"8.9400","0.7453","0.9209"
"8.9600","0.7469","0.9227"
"8.9800","0.7485","0.9243"
"9.0000","0.7501","0.9258"
"9.0200","0.7518","0.9274"
"9.0400","0.7533","0.9290"
"9.0600","0.7550","0.9305"
"9.0800","0.7566","0.9321"
"9.1000","0.7583","0.9337"
"9.1200","0.7600","0.9353"
"9.1400","0.7618","0.9370"
"9.1600","0.7635","0.9388"
"9.1800","0.7652","0.9406"
"9.2000","0.7671","0.9424"
"9.2200","0.7687","0.9442"
"9.2400","0.7702","0.9458"
"9.2600","0.7718","0.9472"
"9.2800","0.7735","0.9487"
"9.3000","0.7750","0.9503"
"9.3200","0.7766","0.9517"
"9.3400","0.7783","0.9532"
"9.3600","0.7800","0.9548"
"9.3800","0.7816","0.9563"
