Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
20,"50.00","1.53","4.92","511.64","9.83","4.92","18416.28","4.96","1.53"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0563"
"0.0200","0.0000","0.0563"
"0.0400","0.0002","0.0563"
"0.0600","0.0005","0.0563"
"0.0800","0.0015","0.0564"
"0.1000","0.0038","0.0574"
"0.1200","0.0066","0.0599"
"0.1400","0.0096","0.0633"
"0.1600","0.0123","0.0668"
"0.1800","0.0145","0.0696"
"0.2000","0.0165","0.0716"
"0.2200","0.0183","0.0732"
"0.2400","0.0200","0.0749"
"0.2600","0.0215","0.0767"
"0.2800","0.0230","0.0787"
"0.3000","0.0248","0.0807"
"0.3200","0.0266","0.0826"
"0.3400","0.0283","0.0845"
"0.3600","0.0302","0.0864"
"0.3800","0.0320","0.0885"
"0.4000","0.0336","0.0906"
"0.4200","0.0353","0.0926"
"0.4400","0.0370","0.0945"
"0.4600","0.0385","0.0963"
"0.4800","0.0403","0.0980"
"0.5000","0.0419","0.0998"
"0.5200","0.0434","0.1018"
"0.5400","0.0451","0.1038"
"0.5600","0.0466","0.1055"
"0.5800","0.0483","0.1074"
"0.6000","0.0498","0.1093"
"0.6200","0.0516","0.1111"
"0.6400","0.0535","0.1130"
"0.6600","0.0551","0.1151"
"0.6800","0.0570","0.1171"
"0.7000","0.0587","0.1191"
"0.7200","0.0602","0.1211"
"0.7400","0.0617","0.1229"
"0.7600","0.0633","0.1246"
"0.7800","0.0648","0.1263"
"0.8000","0.0663","0.1280"
"0.8200","0.0679","0.1297"
"0.8400","0.0697","0.1315"
"0.8600","0.0714","0.1334"
"0.8800","0.0733","0.1355"
"0.9000","0.0752","0.1376"
"0.9200","0.0770","0.1398"
"0.9400","0.0786","0.1419"
"0.9600","0.0804","0.1438"
"0.9800","0.0819","0.1458"
"1.0000","0.0836","0.1475"
"1.0200","0.0852","0.1493"
"1.0400","0.0868","0.1511"
"1.0600","0.0884","0.1529"
"1.0800","0.0900","0.1546"
"1.1000","0.0916","0.1564"
"1.1200","0.0933","0.1583"
"1.1400","0.0949","0.1601"
"1.1600","0.0967","0.1620"
"1.1800","0.0985","0.1639"
"1.2000","0.1002","0.1660"
"1.2200","0.1020","0.1679"
"1.2400","0.1038","0.1699"
"1.2600","0.1053","0.1719"
"1.2800","0.1068","0.1737"
"1.3000","0.1085","0.1754"
"1.3200","0.1100","0.1771"
"1.3400","0.1116","0.1788"
"1.3600","0.1132","0.1805"
"1.3800","0.1150","0.1823"
"1.4000","0.1168","0.1842"
