Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
24,"50.00","1.50","4.77","498.41","9.54","4.77","18101.86","4.78","1.49"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0530"
"0.0200","0.0000","0.0531"
"0.0400","0.0002","0.0531"
"0.0600","0.0004","0.0530"
"0.0800","0.0009","0.0531"
"0.1000","0.0027","0.0537"
"0.1200","0.0054","0.0556"
"0.1400","0.0085","0.0588"
"0.1600","0.0113","0.0627"
"0.1800","0.0138","0.0663"
"0.2000","0.0161","0.0691"
"0.2200","0.0181","0.0712"
"0.2400","0.0200","0.0732"
"0.2600","0.0217","0.0753"
"0.2800","0.0235","0.0773"
"0.3000","0.0251","0.0793"
"0.3200","0.0269","0.0811"
"0.3400","0.0286","0.0828"
"0.3600","0.0302","0.0843"
"0.3800","0.0319","0.0859"
"0.4000","0.0334","0.0874"
"0.4200","0.0348","0.0888"
"0.4400","0.0365","0.0902"
"0.4600","0.0382","0.0920"
"0.4800","0.0400","0.0941"
"0.5000","0.0418","0.0960"
"0.5200","0.0436","0.0977"
"0.5400","0.0453","0.0993"
"0.5600","0.0470","0.1010"
"0.5800","0.0486","0.1028"
"0.6000","0.0503","0.1047"
"0.6200","0.0518","0.1066"
"0.6400","0.0536","0.1084"
"0.6600","0.0552","0.1102"
"0.6800","0.0568","0.1120"
"0.7000","0.0584","0.1136"
"0.7200","0.0600","0.1153"
"0.7400","0.0616","0.1171"
"0.7600","0.0633","0.1190"
"0.7800","0.0649","0.1207"
"0.8000","0.0668","0.1225"
"0.8200","0.0685","0.1244"
"0.8400","0.0704","0.1264"
"0.8600","0.0721","0.1284"
"0.8800","0.0737","0.1305"
"0.9000","0.0753","0.1324"
"0.9200","0.0770","0.1340"
"0.9400","0.0785","0.1358"
"0.9600","0.0800","0.1375"
"0.9800","0.0817","0.1390"
"1.0000","0.0835","0.1409"
"1.0200","0.0852","0.1429"
"1.0400","0.0870","0.1448"
"1.0600","0.0888","0.1466"
"1.0800","0.0904","0.1486"
"1.1000","0.0922","0.1505"
"1.1200","0.0939","0.1524"
"1.1400","0.0954","0.1543"
"1.1600","0.0969","0.1560"
"1.1800","0.0986","0.1576"
"1.2000","0.1002","0.1595"
"1.2200","0.1019","0.1614"
"1.2400","0.1034","0.1632"
"1.2600","0.1051","0.1649"
"1.2800","0.1067","0.1666"
"1.3000","0.1084","0.1683"
"1.3200","0.1100","0.1701"
"1.3400","0.1118","0.1720"
"1.3600","0.1136","0.1739"
"1.3800","0.1153","0.1757"
"1.4000","0.1171","0.1777"
"1.4200","0.1185","0.1795"
"1.4400","0.1201","0.1813"
"1.4600","0.1216","0.1830"
"1.4800","0.1231","0.1847"
"1.5000","0.1247","0.1865"
"1.5200","0.1263","0.1882"
"1.5400","0.1281","0.1900"
"1.5600","0.1299","0.1919"
"1.5800","0.1316","0.1938"
"1.6000","0.1336","0.1957"
"1.6200","0.1353","0.1977"
"1.6400","0.1369","0.1997"
"1.6600","0.1387","0.2016"
"1.6800","0.1402","0.2034"
"1.7000","0.1419","0.2051"
"1.7200","0.1437","0.2070"
"1.7400","0.1453","0.2089"
"1.7600","0.1469","0.2108"
"1.7800","0.1484","0.2125"
"1.8000","0.1500","0.2142"
"1.8200","0.1517","0.2160"
"1.8400","0.1534","0.2178"
"1.8600","0.1551","0.2196"
"1.8800","0.1569","0.2215"
"1.9000","0.1585","0.2234"
"1.9200","0.1604","0.2253"
"1.9400","0.1621","0.2271"
"1.9600","0.1636","0.2290"
"1.9800","0.1653","0.2307"
"2.0000","0.1668","0.2324"
"2.0200","0.1683","0.2341"
"2.0400","0.1699","0.2357"
"2.0600","0.1717","0.2374"
"2.0800","0.1734","0.2393"
"2.1000","0.1752","0.2413"
"2.1200","0.1770","0.2433"
"2.1400","0.1787","0.2453"
"2.1600","0.1803","0.2472"
"2.1800","0.1819","0.2490"
"2.2000","0.1835","0.2506"
"2.2200","0.1851","0.2523"
"2.2400","0.1868","0.2540"
"2.2600","0.1884","0.2557"
"2.2800","0.1902","0.2575"
"2.3000","0.1917","0.2594"
"2.3200","0.1934","0.2611"
"2.3400","0.1950","0.2629"
"2.3600","0.1967","0.2647"
"2.3800","0.1983","0.2665"
"2.4000","0.2001","0.2683"
"2.4200","0.2019","0.2701"
"2.4400","0.2035","0.2720"
"2.4600","0.2054","0.2739"
"2.4800","0.2072","0.2758"
"2.5000","0.2087","0.2777"
"2.5200","0.2103","0.2795"
"2.5400","0.2119","0.2811"
"2.5600","0.2134","0.2828"
"2.5800","0.2151","0.2845"
"2.6000","0.2167","0.2861"
"2.6200","0.2185","0.2879"
"2.6400","0.2203","0.2898"
"2.6600","0.2221","0.2917"
"2.6800","0.2238","0.2937"
"2.7000","0.2254","0.2955"
"2.7200","0.2269","0.2972"
"2.7400","0.2286","0.2988"
