Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
10,"50.00","1.64","3.24","547.96","6.49","3.24","23795.73","3.24","1.64"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0296"
"0.0200","0.0001","-0.0295"
"0.0400","0.0002","-0.0296"
"0.0600","0.0004","-0.0295"
"0.0800","0.0014","-0.0293"
"0.1000","0.0037","-0.0281"
"0.1200","0.0065","-0.0251"
"0.1400","0.0094","-0.0206"
"0.1600","0.0119","-0.0155"
"0.1800","0.0142","-0.0109"
"0.2000","0.0162","-0.0070"
"0.2200","0.0181","-0.0037"
"0.2400","0.0200","-0.0007"
"0.2600","0.0216","0.0023"
"0.2800","0.0234","0.0051"
"0.3000","0.0251","0.0079"
"0.3200","0.0268","0.0107"
"0.3400","0.0283","0.0133"
"0.3600","0.0299","0.0157"
"0.3800","0.0315","0.0182"
"0.4000","0.0331","0.0208"
"0.4200","0.0347","0.0232"
"0.4400","0.0365","0.0257"
"0.4600","0.0382","0.0283"
"0.4800","0.0400","0.0311"
"0.5000","0.0418","0.0338"
"0.5200","0.0434","0.0366"
"0.5400","0.0451","0.0393"
"0.5600","0.0467","0.0418"
"0.5800","0.0484","0.0443"
"0.6000","0.0499","0.0468"
"0.6200","0.0516","0.0493"
"0.6400","0.0534","0.0517"
"0.6600","0.0550","0.0542"
"0.6800","0.0565","0.0567"
"0.7000","0.0581","0.0591"
"0.7200","0.0597","0.0613"
"0.7400","0.0615","0.0635"
"0.7600","0.0632","0.0657"
"0.7800","0.0649","0.0676"
"0.8000","0.0667","0.0693"
"0.8200","0.0685","0.0707"
"0.8400","0.0702","0.0723"
"0.8600","0.0719","0.0744"
"0.8800","0.0734","0.0766"
"0.9000","0.0750","0.0788"
"0.9200","0.0766","0.0808"
"0.9400","0.0783","0.0829"
"0.9600","0.0798","0.0849"
"0.9800","0.0816","0.0869"
"1.0000","0.0832","0.0892"
"1.0200","0.0849","0.0917"
"1.0400","0.0867","0.0943"
"1.0600","0.0883","0.0967"
"1.0800","0.0898","0.0989"
"1.1000","0.0915","0.1010"
"1.1200","0.0931","0.1033"
"1.1400","0.0948","0.1058"
"1.1600","0.0965","0.1082"
"1.1800","0.0983","0.1106"
"1.2000","0.1001","0.1131"
"1.2200","0.1015","0.1156"
"1.2400","0.1032","0.1179"
"1.2600","0.1050","0.1202"
"1.2800","0.1066","0.1226"
"1.3000","0.1084","0.1251"
"1.3200","0.1103","0.1277"
"1.3400","0.1119","0.1304"
"1.3600","0.1137","0.1331"
"1.3800","0.1155","0.1358"
"1.4000","0.1169","0.1383"
"1.4200","0.1184","0.1405"
"1.4400","0.1201","0.1426"
"1.4600","0.1217","0.1448"
"1.4800","0.1232","0.1472"
"1.5000","0.1248","0.1495"
"1.5200","0.1266","0.1518"
"1.5400","0.1283","0.1542"
"1.5600","0.1301","0.1568"
"1.5800","0.1317","0.1594"
"1.6000","0.1334","0.1620"
"1.6200","0.1351","0.1644"
"1.6400","0.1368","0.1669"
"1.6600","0.1386","0.1694"
"1.6800","0.1401","0.1719"
"1.7000","0.1419","0.1743"
"1.7200","0.1436","0.1768"
"1.7400","0.1452","0.1793"
"1.7600","0.1466","0.1816"
"1.7800","0.1482","0.1837"
"1.8000","0.1498","0.1859"
"1.8200","0.1515","0.1881"
"1.8400","0.1531","0.1905"
"1.8600","0.1550","0.1930"
"1.8800","0.1568","0.1956"
"1.9000","0.1585","0.1983"
"1.9200","0.1604","0.2010"
"1.9400","0.1619","0.2036"
"1.9600","0.1634","0.2060"
"1.9800","0.1650","0.2082"
"2.0000","0.1668","0.2105"
"2.0200","0.1682","0.2129"
"2.0400","0.1699","0.2152"
"2.0600","0.1717","0.2175"
"2.0800","0.1733","0.2199"
"2.1000","0.1750","0.2223"
"2.1200","0.1766","0.2248"
"2.1400","0.1784","0.2273"
"2.1600","0.1800","0.2298"
"2.1800","0.1818","0.2322"
"2.2000","0.1836","0.2347"
"2.2200","0.1850","0.2372"
"2.2400","0.1868","0.2395"
"2.2600","0.1884","0.2420"
"2.2800","0.1900","0.2444"
"2.3000","0.1915","0.2467"
"2.3200","0.1930","0.2489"
"2.3400","0.1947","0.2511"
"2.3600","0.1964","0.2534"
"2.3800","0.1982","0.2559"
"2.4000","0.2000","0.2583"
"2.4200","0.2018","0.2609"
"2.4400","0.2034","0.2635"
"2.4600","0.2052","0.2661"
"2.4800","0.2067","0.2686"
"2.5000","0.2082","0.2709"
"2.5200","0.2099","0.2731"
"2.5400","0.2116","0.2753"
"2.5600","0.2131","0.2777"
"2.5800","0.2147","0.2800"
"2.6000","0.2165","0.2824"
"2.6200","0.2182","0.2848"
"2.6400","0.2199","0.2874"
"2.6600","0.2216","0.2898"
"2.6800","0.2234","0.2923"
"2.7000","0.2250","0.2947"
