Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
13,"50.00","1.70","3.88","565.12","7.75","3.88","23530.70","3.87","1.69"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0004"
"0.0200","0.0001","-0.0004"
"0.0400","0.0002","-0.0005"
"0.0600","0.0004","-0.0004"
"0.0800","0.0007","-0.0004"
"0.1000","0.0022","0.0001"
"0.1200","0.0052","0.0020"
"0.1400","0.0086","0.0062"
"0.1600","0.0116","0.0117"
"0.1800","0.0139","0.0171"
"0.2000","0.0158","0.0213"
"0.2200","0.0176","0.0246"
"0.2400","0.0195","0.0276"
"0.2600","0.0212","0.0305"
"0.2800","0.0231","0.0334"
"0.3000","0.0249","0.0364"
"0.3200","0.0267","0.0393"
"0.3400","0.0283","0.0421"
"0.3600","0.0300","0.0447"
"0.3800","0.0315","0.0472"
"0.4000","0.0333","0.0496"
"0.4200","0.0349","0.0521"
"0.4400","0.0366","0.0547"
"0.4600","0.0382","0.0572"
"0.4800","0.0400","0.0598"
"0.5000","0.0417","0.0624"
"0.5200","0.0433","0.0649"
"0.5400","0.0450","0.0672"
"0.5600","0.0467","0.0697"
"0.5800","0.0484","0.0722"
"0.6000","0.0502","0.0746"
"0.6200","0.0517","0.0770"
"0.6400","0.0534","0.0793"
"0.6600","0.0550","0.0815"
"0.6800","0.0567","0.0839"
"0.7000","0.0582","0.0862"
"0.7200","0.0597","0.0883"
"0.7400","0.0614","0.0905"
"0.7600","0.0632","0.0928"
"0.7800","0.0649","0.0952"
"0.8000","0.0667","0.0976"
"0.8200","0.0686","0.1001"
"0.8400","0.0704","0.1028"
"0.8600","0.0720","0.1053"
"0.8800","0.0737","0.1077"
"0.9000","0.0752","0.1099"
"0.9200","0.0767","0.1119"
"0.9400","0.0784","0.1140"
"0.9600","0.0800","0.1163"
"0.9800","0.0816","0.1186"
"1.0000","0.0832","0.1208"
"1.0200","0.0850","0.1230"
"1.0400","0.0867","0.1253"
"1.0600","0.0883","0.1275"
"1.0800","0.0901","0.1298"
"1.1000","0.0918","0.1322"
"1.1200","0.0936","0.1347"
"1.1400","0.0954","0.1372"
"1.1600","0.0970","0.1397"
"1.1800","0.0986","0.1421"
"1.2000","0.1002","0.1444"
"1.2200","0.1018","0.1466"
"1.2400","0.1033","0.1488"
"1.2600","0.1048","0.1509"
"1.2800","0.1065","0.1530"
"1.3000","0.1083","0.1554"
"1.3200","0.1100","0.1579"
"1.3400","0.1119","0.1604"
"1.3600","0.1137","0.1629"
"1.3800","0.1153","0.1654"
"1.4000","0.1170","0.1678"
"1.4200","0.1186","0.1701"
"1.4400","0.1201","0.1724"
"1.4600","0.1217","0.1746"
"1.4800","0.1234","0.1768"
"1.5000","0.1250","0.1791"
"1.5200","0.1267","0.1814"
"1.5400","0.1283","0.1837"
"1.5600","0.1300","0.1860"
"1.5800","0.1316","0.1884"
"1.6000","0.1333","0.1908"
"1.6200","0.1352","0.1932"
"1.6400","0.1368","0.1957"
"1.6600","0.1385","0.1981"
"1.6800","0.1401","0.2003"
"1.7000","0.1418","0.2028"
"1.7200","0.1433","0.2052"
"1.7400","0.1450","0.2074"
"1.7600","0.1466","0.2097"
"1.7800","0.1482","0.2120"
"1.8000","0.1497","0.2142"
"1.8200","0.1513","0.2164"
"1.8400","0.1531","0.2188"
"1.8600","0.1549","0.2214"
"1.8800","0.1567","0.2239"
"1.9000","0.1585","0.2264"
"1.9200","0.1602","0.2291"
"1.9400","0.1619","0.2315"
"1.9600","0.1635","0.2338"
"1.9800","0.1650","0.2361"
"2.0000","0.1667","0.2383"
"2.0200","0.1683","0.2405"
"2.0400","0.1700","0.2429"
"2.0600","0.1715","0.2453"
"2.0800","0.1732","0.2476"
"2.1000","0.1748","0.2499"
"2.1200","0.1765","0.2523"
"2.1400","0.1781","0.2547"
"2.1600","0.1799","0.2571"
"2.1800","0.1817","0.2594"
"2.2000","0.1833","0.2619"
"2.2200","0.1852","0.2644"
"2.2400","0.1870","0.2669"
"2.2600","0.1885","0.2694"
"2.2800","0.1902","0.2718"
"2.3000","0.1918","0.2742"
"2.3200","0.1934","0.2765"
"2.3400","0.1950","0.2787"
"2.3600","0.1967","0.2809"
"2.3800","0.1983","0.2832"
"2.4000","0.2000","0.2857"
"2.4200","0.2018","0.2881"
"2.4400","0.2035","0.2906"
"2.4600","0.2052","0.2931"
"2.4800","0.2068","0.2955"
"2.5000","0.2085","0.2979"
"2.5200","0.2101","0.3002"
"2.5400","0.2118","0.3025"
"2.5600","0.2136","0.3048"
"2.5800","0.2152","0.3072"
"2.6000","0.2167","0.3095"
"2.6200","0.2184","0.3118"
"2.6400","0.2201","0.3142"
"2.6600","0.2217","0.3165"
"2.6800","0.2232","0.3188"
"2.7000","0.2250","0.3211"
"2.7200","0.2268","0.3235"
"2.7400","0.2284","0.3259"
"2.7600","0.2303","0.3283"
"2.7800","0.2320","0.3309"
"2.8000","0.2336","0.3333"
"2.8200","0.2352","0.3356"
"2.8400","0.2369","0.3379"
"2.8600","0.2384","0.3402"
"2.8800","0.2399","0.3423"
"2.9000","0.2415","0.3445"
"2.9200","0.2433","0.3467"
"2.9400","0.2451","0.3492"
"2.9600","0.2469","0.3516"
"2.9800","0.2485","0.3541"
"3.0000","0.2502","0.3566"
"3.0200","0.2519","0.3591"
"3.0400","0.2536","0.3615"
"3.0600","0.2551","0.3639"
"3.0800","0.2569","0.3661"
"3.1000","0.2585","0.3683"
"3.1200","0.2602","0.3705"
"3.1400","0.2616","0.3728"
"3.1600","0.2630","0.3749"
"3.1800","0.2647","0.3769"
"3.2000","0.2663","0.3791"
"3.2200","0.2680","0.3813"
"3.2400","0.2698","0.3836"
"3.2600","0.2715","0.3862"
"3.2800","0.2733","0.3887"
"3.3000","0.2752","0.3913"
"3.3200","0.2768","0.3939"
"3.3400","0.2785","0.3963"
"3.3600","0.2800","0.3985"
"3.3800","0.2817","0.4007"
"3.4000","0.2832","0.4030"
"3.4200","0.2847","0.4051"
"3.4400","0.2865","0.4072"
"3.4600","0.2882","0.4094"
"3.4800","0.2899","0.4118"
"3.5000","0.2918","0.4144"
"3.5200","0.2935","0.4170"
"3.5400","0.2951","0.4194"
"3.5600","0.2969","0.4218"
"3.5800","0.2987","0.4242"
"3.6000","0.3002","0.4265"
"3.6200","0.3019","0.4288"
"3.6400","0.3035","0.4310"
"3.6600","0.3052","0.4333"
"3.6800","0.3066","0.4356"
"3.7000","0.3082","0.4376"
"3.7200","0.3099","0.4397"
"3.7400","0.3115","0.4419"
"3.7600","0.3133","0.4443"
"3.7800","0.3152","0.4467"
"3.8000","0.3169","0.4493"
"3.8200","0.3186","0.4518"
"3.8400","0.3204","0.4542"
"3.8600","0.3219","0.4566"
"3.8800","0.3235","0.4589"
"3.9000","0.3251","0.4610"
"3.9200","0.3267","0.4631"
"3.9400","0.3282","0.4653"
"3.9600","0.3297","0.4674"
"3.9800","0.3315","0.4694"
"4.0000","0.3333","0.4717"
"4.0200","0.3350","0.4741"
"4.0400","0.3367","0.4766"
"4.0600","0.3385","0.4790"
"4.0800","0.3400","0.4813"
"4.1000","0.3418","0.4836"
"4.1200","0.3435","0.4859"
"4.1400","0.3451","0.4883"
"4.1600","0.3468","0.4906"
"4.1800","0.3486","0.4930"
"4.2000","0.3503","0.4954"
"4.2200","0.3517","0.4976"
"4.2400","0.3533","0.4997"
"4.2600","0.3550","0.5018"
"4.2800","0.3566","0.5040"
"4.3000","0.3584","0.5063"
"4.3200","0.3603","0.5087"
"4.3400","0.3621","0.5112"
"4.3600","0.3638","0.5138"
"4.3800","0.3656","0.5162"
"4.4000","0.3669","0.5185"
"4.4200","0.3683","0.5204"
"4.4400","0.3700","0.5223"
"4.4600","0.3716","0.5243"
"4.4800","0.3732","0.5265"
"4.5000","0.3748","0.5286"
"4.5200","0.3766","0.5309"
"4.5400","0.3785","0.5332"
"4.5600","0.3801","0.5357"
"4.5800","0.3819","0.5381"
"4.6000","0.3836","0.5404"
"4.6200","0.3852","0.5426"
"4.6400","0.3869","0.5448"
"4.6600","0.3885","0.5471"
"4.6800","0.3901","0.5493"
"4.7000","0.3917","0.5513"
"4.7200","0.3934","0.5534"
"4.7400","0.3949","0.5556"
"4.7600","0.3964","0.5578"
"4.7800","0.3980","0.5597"
"4.8000","0.3997","0.5618"
"4.8200","0.4014","0.5639"
"4.8400","0.4032","0.5662"
"4.8600","0.4049","0.5686"
"4.8800","0.4067","0.5710"
"4.9000","0.4085","0.5734"
"4.9200","0.4102","0.5757"
"4.9400","0.4118","0.5780"
"4.9600","0.4133","0.5801"
"4.9800","0.4150","0.5821"
"5.0000","0.4167","0.5842"
"5.0200","0.4184","0.5865"
"5.0400","0.4200","0.5887"
"5.0600","0.4217","0.5909"
"5.0800","0.4235","0.5931"
"5.1000","0.4252","0.5955"
"5.1200","0.4270","0.5978"
"5.1400","0.4287","0.6001"
"5.1600","0.4303","0.6024"
"5.1800","0.4320","0.6045"
"5.2000","0.4337","0.6067"
"5.2200","0.4353","0.6090"
"5.2400","0.4369","0.6111"
"5.2600","0.4387","0.6132"
"5.2800","0.4402","0.6154"
"5.3000","0.4416","0.6175"
"5.3200","0.4433","0.6193"
"5.3400","0.4450","0.6213"
"5.3600","0.4466","0.6235"
"5.3800","0.4484","0.6256"
"5.4000","0.4501","0.6279"
"5.4200","0.4518","0.6303"
"5.4400","0.4535","0.6326"
"5.4600","0.4552","0.6348"
"5.4800","0.4568","0.6370"
"5.5000","0.4583","0.6391"
"5.5200","0.4599","0.6410"
"5.5400","0.4617","0.6431"
"5.5600","0.4632","0.6453"
"5.5800","0.4649","0.6474"
"5.6000","0.4667","0.6495"
"5.6200","0.4684","0.6517"
"5.6400","0.4701","0.6540"
"5.6600","0.4717","0.6562"
"5.6800","0.4734","0.6584"
"5.7000","0.4751","0.6605"
"5.7200","0.4769","0.6627"
"5.7400","0.4786","0.6649"
"5.7600","0.4802","0.6672"
"5.7800","0.4820","0.6693"
"5.8000","0.4837","0.6715"
"5.8200","0.4851","0.6736"
"5.8400","0.4866","0.6755"
"5.8600","0.4883","0.6774"
"5.8800","0.4900","0.6794"
"5.9000","0.4918","0.6816"
"5.9200","0.4935","0.6837"
"5.9400","0.4954","0.6860"
"5.9600","0.4970","0.6883"
"5.9800","0.4987","0.6905"
"6.0000","0.5003","0.6926"
"6.0200","0.5019","0.6947"
"6.0400","0.5034","0.6966"
"6.0600","0.5050","0.6985"
"6.0800","0.5067","0.7004"
"6.1000","0.5081","0.7025"
"6.1200","0.5098","0.7044"
"6.1400","0.5115","0.7064"
"6.1600","0.5132","0.7085"
"6.1800","0.5148","0.7106"
"6.2000","0.5166","0.7127"
"6.2200","0.5183","0.7148"
"6.2400","0.5200","0.7169"
"6.2600","0.5218","0.7191"
"6.2800","0.5235","0.7213"
"6.3000","0.5250","0.7234"
"6.3200","0.5265","0.7253"
"6.3400","0.5283","0.7272"
"6.3600","0.5298","0.7293"
"6.3800","0.5312","0.7312"
"6.4000","0.5329","0.7330"
"6.4200","0.5348","0.7349"
"6.4400","0.5366","0.7371"
"6.4600","0.5385","0.7394"
"6.4800","0.5403","0.7418"
"6.5000","0.5421","0.7443"
"6.5200","0.5438","0.7466"
"6.5400","0.5454","0.7486"
"6.5600","0.5470","0.7506"
"6.5800","0.5486","0.7525"
"6.6000","0.5503","0.7543"
"6.6200","0.5520","0.7564"
"6.6400","0.5536","0.7585"
"6.6600","0.5552","0.7604"
"6.6800","0.5569","0.7624"
"6.7000","0.5585","0.7643"
"6.7200","0.5601","0.7662"
"6.7400","0.5617","0.7681"
"6.7600","0.5635","0.7702"
"6.7800","0.5652","0.7723"
"6.8000","0.5670","0.7744"
"6.8200","0.5687","0.7766"
"6.8400","0.5702","0.7786"
"6.8600","0.5719","0.7804"
"6.8800","0.5735","0.7823"
"6.9000","0.5749","0.7842"
"6.9200","0.5765","0.7860"
"6.9400","0.5780","0.7877"
"6.9600","0.5798","0.7894"
"6.9800","0.5815","0.7914"
"7.0000","0.5833","0.7936"
"7.0200","0.5852","0.7958"
"7.0400","0.5869","0.7981"
"7.0600","0.5886","0.8002"
"7.0800","0.5903","0.8022"
"7.1000","0.5918","0.8042"
"7.1200","0.5933","0.8060"
"7.1400","0.5950","0.8078"
"7.1600","0.5968","0.8097"
"7.1800","0.5983","0.8116"
"7.2000","0.6000","0.8135"
"7.2200","0.6016","0.8154"
"7.2400","0.6033","0.8173"
"7.2600","0.6049","0.8192"
"7.2800","0.6067","0.8212"
"7.3000","0.6085","0.8232"
"7.3200","0.6102","0.8254"
"7.3400","0.6121","0.8275"
"7.3600","0.6139","0.8297"
"7.3800","0.6154","0.8318"
"7.4000","0.6170","0.8336"
"7.4200","0.6186","0.8354"
"7.4400","0.6201","0.8372"
"7.4600","0.6216","0.8390"
"7.4800","0.6232","0.8406"
"7.5000","0.6249","0.8423"
"7.5200","0.6266","0.8442"
"7.5400","0.6284","0.8463"
"7.5600","0.6302","0.8483"
"7.5800","0.6318","0.8504"
"7.6000","0.6335","0.8523"
"7.6200","0.6351","0.8542"
"7.6400","0.6368","0.8561"
"7.6600","0.6383","0.8579"
"7.6800","0.6400","0.8597"
"7.7000","0.6416","0.8614"
"7.7200","0.6430","0.8632"
"7.7400","0.6447","0.8649"
"7.7600","0.6464","0.8666"
"7.7800","0.6481","0.8684"
"7.8000","0.6498","0.8704"
"7.8200","0.6515","0.8724"
"7.8400","0.6533","0.8744"
"7.8600","0.6551","0.8765"
"7.8800","0.6569","0.8785"
"7.9000","0.6586","0.8805"
"7.9200","0.6602","0.8825"
"7.9400","0.6618","0.8844"
"7.9600","0.6635","0.8861"
"7.9800","0.6651","0.8878"
"8.0000","0.6667","0.8896"
"8.0200","0.6683","0.8913"
"8.0400","0.6701","0.8931"
"8.0600","0.6719","0.8950"
"8.0800","0.6736","0.8970"
"8.1000","0.6754","0.8990"
"8.1200","0.6769","0.9009"
"8.1400","0.6786","0.9026"
"8.1600","0.6802","0.9044"
"8.1800","0.6818","0.9061"
"8.2000","0.6834","0.9079"
"8.2200","0.6852","0.9096"
"8.2400","0.6870","0.9115"
"8.2600","0.6885","0.9133"
"8.2800","0.6902","0.9151"
"8.3000","0.6918","0.9168"
"8.3200","0.6935","0.9186"
"8.3400","0.6950","0.9203"
"8.3600","0.6968","0.9221"
"8.3800","0.6984","0.9239"
"8.4000","0.7001","0.9258"
"8.4200","0.7020","0.9276"
"8.4400","0.7036","0.9296"
"8.4600","0.7051","0.9315"
"8.4800","0.7068","0.9332"
"8.5000","0.7085","0.9348"
"8.5200","0.7100","0.9365"
"8.5400","0.7114","0.9381"
"8.5600","0.7132","0.9396"
"8.5800","0.7149","0.9413"
"8.6000","0.7166","0.9432"
"8.6200","0.7185","0.9452"
"8.6400","0.7203","0.9471"
"8.6600","0.7218","0.9491"
"8.6800","0.7236","0.9509"
"8.7000","0.7252","0.9526"
"8.7200","0.7267","0.9544"
"8.7400","0.7284","0.9561"
"8.7600","0.7302","0.9577"
"8.7800","0.7319","0.9595"
"8.8000","0.7335","0.9614"
"8.8200","0.7352","0.9632"
"8.8400","0.7369","0.9649"
"8.8600","0.7386","0.9666"
"8.8800","0.7401","0.9683"
"8.9000","0.7419","0.9700"
"8.9200","0.7435","0.9718"
"8.9400","0.7453","0.9736"
"8.9600","0.7471","0.9754"
"8.9800","0.7487","0.9772"
"9.0000","0.7501","0.9789"
"9.0200","0.7517","0.9804"
"9.0400","0.7533","0.9818"
"9.0600","0.7547","0.9833"
"9.0800","0.7563","0.9848"
"9.1000","0.7580","0.9863"
"9.1200","0.7598","0.9879"
"9.1400","0.7616","0.9897"
"9.1600","0.7632","0.9916"
"9.1800","0.7650","0.9934"
"9.2000","0.7664","0.9952"
