Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
17,"50.00","1.70","3.80","566.79","7.59","3.80","22767.29","3.85","1.70"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","0.0138"
"0.0200","0.0001","0.0138"
"0.0400","0.0002","0.0138"
"0.0600","0.0004","0.0138"
"0.0800","0.0009","0.0138"
"0.1000","0.0030","0.0146"
"0.1200","0.0059","0.0170"
"0.1400","0.0089","0.0212"
"0.1600","0.0117","0.0261"
"0.1800","0.0140","0.0308"
"0.2000","0.0163","0.0349"
"0.2200","0.0181","0.0384"
"0.2400","0.0198","0.0414"
"0.2600","0.0216","0.0440"
"0.2800","0.0233","0.0466"
"0.3000","0.0248","0.0490"
"0.3200","0.0264","0.0513"
"0.3400","0.0282","0.0538"
"0.3600","0.0300","0.0564"
"0.3800","0.0319","0.0590"
"0.4000","0.0336","0.0616"
"0.4200","0.0353","0.0641"
"0.4400","0.0370","0.0664"
"0.4600","0.0386","0.0684"
"0.4800","0.0401","0.0704"
"0.5000","0.0418","0.0723"
"0.5200","0.0436","0.0744"
"0.5400","0.0450","0.0766"
"0.5600","0.0466","0.0788"
"0.5800","0.0482","0.0810"
"0.6000","0.0498","0.0832"
"0.6200","0.0515","0.0854"
"0.6400","0.0532","0.0876"
"0.6600","0.0550","0.0897"
"0.6800","0.0568","0.0920"
"0.7000","0.0587","0.0942"
"0.7200","0.0604","0.0965"
"0.7400","0.0622","0.0989"
"0.7600","0.0637","0.1013"
"0.7800","0.0654","0.1035"
"0.8000","0.0669","0.1056"
"0.8200","0.0684","0.1076"
"0.8400","0.0699","0.1096"
"0.8600","0.0715","0.1117"
"0.8800","0.0733","0.1139"
"0.9000","0.0750","0.1161"
"0.9200","0.0767","0.1184"
"0.9400","0.0785","0.1208"
"0.9600","0.0802","0.1232"
"0.9800","0.0819","0.1255"
"1.0000","0.0836","0.1278"
"1.0200","0.0852","0.1301"
"1.0400","0.0870","0.1322"
"1.0600","0.0887","0.1345"
"1.0800","0.0903","0.1369"
"1.1000","0.0920","0.1392"
"1.1200","0.0936","0.1414"
"1.1400","0.0952","0.1437"
"1.1600","0.0968","0.1459"
"1.1800","0.0985","0.1482"
"1.2000","0.1002","0.1504"
"1.2200","0.1020","0.1528"
"1.2400","0.1038","0.1552"
"1.2600","0.1057","0.1577"
"1.2800","0.1072","0.1602"
"1.3000","0.1087","0.1624"
"1.3200","0.1103","0.1645"
"1.3400","0.1119","0.1666"
"1.3600","0.1133","0.1688"
"1.3800","0.1149","0.1708"
"1.4000","0.1166","0.1729"
"1.4200","0.1184","0.1752"
"1.4400","0.1202","0.1777"
"1.4600","0.1220","0.1802"
"1.4800","0.1237","0.1827"
"1.5000","0.1254","0.1851"
