Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
7,"50.00","1.12","8.67","372.98","17.34","8.67","10890.49","8.67","1.12"
Time,Displacement,Force
(s),(mm),(kN)
"3.4800","0.2901","0.1962"
"3.5000","0.2917","0.1971"
"3.5200","0.2934","0.1981"
"3.5400","0.2950","0.1991"
"3.5600","0.2967","0.2001"
"3.5800","0.2984","0.2010"
"3.6000","0.3002","0.2021"
"3.6200","0.3020","0.2032"
"3.6400","0.3039","0.2043"
"3.6600","0.3055","0.2054"
"3.6800","0.3069","0.2064"
"3.7000","0.3086","0.2073"
"3.7200","0.3102","0.2081"
"3.7400","0.3118","0.2091"
"3.7600","0.3134","0.2100"
"3.7800","0.3151","0.2109"
"3.8000","0.3167","0.2118"
"3.8200","0.3184","0.2128"
"3.8400","0.3200","0.2138"
"3.8600","0.3218","0.2147"
"3.8800","0.3234","0.2157"
"3.9000","0.3250","0.2166"
"3.9200","0.3267","0.2175"
"3.9400","0.3282","0.2185"
"3.9600","0.3298","0.2194"
"3.9800","0.3316","0.2203"
"4.0000","0.3334","0.2213"
"4.0200","0.3350","0.2223"
"4.0400","0.3367","0.2233"
"4.0600","0.3383","0.2243"
"4.0800","0.3400","0.2253"
"4.1000","0.3417","0.2262"
"4.1200","0.3434","0.2271"
"4.1400","0.3452","0.2281"
"4.1600","0.3470","0.2291"
"4.1800","0.3489","0.2302"
"4.2000","0.3506","0.2313"
"4.2200","0.3522","0.2323"
"4.2400","0.3537","0.2332"
"4.2600","0.3553","0.2340"
"4.2800","0.3568","0.2348"
"4.3000","0.3584","0.2356"
"4.3200","0.3601","0.2365"
"4.3400","0.3617","0.2374"
"4.3600","0.3635","0.2384"
"4.3800","0.3654","0.2394"
"4.4000","0.3672","0.2404"
"4.4200","0.3687","0.2414"
"4.4400","0.3703","0.2423"
"4.4600","0.3720","0.2432"
"4.4800","0.3735","0.2441"
"4.5000","0.3752","0.2449"
"4.5200","0.3770","0.2458"
"4.5400","0.3786","0.2467"
"4.5600","0.3803","0.2477"
"4.5800","0.3818","0.2486"
"4.6000","0.3834","0.2494"
"4.6200","0.3850","0.2503"
"4.6400","0.3866","0.2511"
"4.6600","0.3884","0.2519"
"4.6800","0.3901","0.2529"
"4.7000","0.3918","0.2538"
"4.7200","0.3937","0.2549"
"4.7400","0.3954","0.2559"
"4.7600","0.3970","0.2569"
"4.7800","0.3986","0.2577"
"4.8000","0.4002","0.2586"
"4.8200","0.4017","0.2594"
"4.8400","0.4033","0.2602"
"4.8600","0.4050","0.2610"
"4.8800","0.4068","0.2619"
"4.9000","0.4085","0.2629"
"4.9200","0.4104","0.2639"
"4.9400","0.4120","0.2648"
"4.9600","0.4137","0.2658"
"4.9800","0.4153","0.2666"
"5.0000","0.4170","0.2675"
"5.0200","0.4186","0.2684"
"5.0400","0.4203","0.2693"
"5.0600","0.4220","0.2701"
"5.0800","0.4237","0.2711"
"5.1000","0.4251","0.2719"
"5.1200","0.4267","0.2727"
"5.1400","0.4283","0.2734"
"5.1600","0.4300","0.2742"
"5.1800","0.4316","0.2751"
"5.2000","0.4334","0.2759"
"5.2200","0.4352","0.2769"
"5.2400","0.4370","0.2780"
"5.2600","0.4388","0.2790"
"5.2800","0.4405","0.2799"
"5.3000","0.4419","0.2808"
"5.3200","0.4434","0.2815"
"5.3400","0.4450","0.2822"
"5.3600","0.4465","0.2829"
"5.3800","0.4480","0.2837"
"5.4000","0.4497","0.2844"
"5.4200","0.4514","0.2853"
"5.4400","0.4532","0.2862"
"5.4600","0.4549","0.2871"
"5.4800","0.4566","0.2881"
"5.5000","0.4583","0.2890"
"5.5200","0.4599","0.2899"
"5.5400","0.4618","0.2907"
"5.5600","0.4635","0.2916"
"5.5800","0.4651","0.2925"
"5.6000","0.4670","0.2934"
"5.6200","0.4687","0.2944"
"5.6400","0.4702","0.2953"
"5.6600","0.4717","0.2960"
"5.6800","0.4734","0.2968"
"5.7000","0.4751","0.2976"
"5.7200","0.4767","0.2984"
"5.7400","0.4786","0.2992"
"5.7600","0.4805","0.3002"
"5.7800","0.4823","0.3012"
"5.8000","0.4841","0.3021"
"5.8200","0.4856","0.3031"
"5.8400","0.4870","0.3039"
"5.8600","0.4886","0.3045"
"5.8800","0.4902","0.3052"
"5.9000","0.4918","0.3059"
"5.9200","0.4934","0.3067"
"5.9400","0.4950","0.3074"
"5.9600","0.4968","0.3082"
"5.9800","0.4985","0.3092"
"6.0000","0.5003","0.3101"
"6.0200","0.5020","0.3109"
"6.0400","0.5036","0.3118"
"6.0600","0.5053","0.3126"
"6.0800","0.5070","0.3134"
"6.1000","0.5086","0.3142"
"6.1200","0.5102","0.3150"
"6.1400","0.5119","0.3158"
"6.1600","0.5135","0.3166"
"6.1800","0.5150","0.3174"
"6.2000","0.5165","0.3181"
"6.2200","0.5181","0.3187"
"6.2400","0.5198","0.3195"
"6.2600","0.5216","0.3203"
"6.2800","0.5235","0.3212"
"6.3000","0.5253","0.3222"
"6.3200","0.5272","0.3232"
"6.3400","0.5291","0.3241"
"6.3600","0.5307","0.3251"
"6.3800","0.5321","0.3258"
"6.4000","0.5336","0.3265"
"6.4200","0.5354","0.3271"
"6.4400","0.5368","0.3279"
"6.4600","0.5385","0.3286"
"6.4800","0.5402","0.3293"
"6.5000","0.5419","0.3302"
"6.5200","0.5436","0.3310"
"6.5400","0.5455","0.3319"
"6.5600","0.5473","0.3328"
"6.5800","0.5490","0.3337"
"6.6000","0.5506","0.3345"
"6.6200","0.5521","0.3352"
"6.6400","0.5537","0.3360"
"6.6600","0.5552","0.3366"
"6.6800","0.5570","0.3373"
"6.7000","0.5586","0.3381"
"6.7200","0.5601","0.3388"
"6.7400","0.5616","0.3395"
"6.7600","0.5632","0.3402"
"6.7800","0.5649","0.3409"
"6.8000","0.5665","0.3416"
"6.8200","0.5683","0.3424"
"6.8400","0.5700","0.3432"
"6.8600","0.5716","0.3440"
"6.8800","0.5735","0.3448"
"6.9000","0.5752","0.3456"
"6.9200","0.5766","0.3464"
"6.9400","0.5782","0.3471"
"6.9600","0.5800","0.3477"
"6.9800","0.5815","0.3485"
"7.0000","0.5832","0.3493"
"7.0200","0.5850","0.3500"
"7.0400","0.5867","0.3508"
"7.0600","0.5885","0.3517"
"7.0800","0.5904","0.3525"
"7.1000","0.5920","0.3534"
"7.1200","0.5937","0.3542"
"7.1400","0.5955","0.3550"
"7.1600","0.5971","0.3558"
"7.1800","0.5987","0.3565"
"7.2000","0.6003","0.3572"
"7.2200","0.6021","0.3579"
"7.2400","0.6037","0.3586"
"7.2600","0.6053","0.3594"
"7.2800","0.6069","0.3601"
"7.3000","0.6086","0.3607"
"7.3200","0.6102","0.3614"
"7.3400","0.6120","0.3622"
