Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
14,"50.00","1.64","3.26","547.38","6.52","3.26","23425.62","3.26","1.64"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0884"
"0.0200","0.0001","-0.0884"
"0.0400","0.0002","-0.0884"
"0.0600","0.0004","-0.0884"
"0.0800","0.0013","-0.0882"
"0.1000","0.0034","-0.0872"
"0.1200","0.0064","-0.0845"
"0.1400","0.0093","-0.0802"
"0.1600","0.0120","-0.0753"
"0.1800","0.0144","-0.0708"
"0.2000","0.0165","-0.0669"
"0.2200","0.0183","-0.0636"
"0.2400","0.0198","-0.0609"
"0.2600","0.0215","-0.0585"
"0.2800","0.0231","-0.0562"
"0.3000","0.0247","-0.0539"
"0.3200","0.0263","-0.0516"
"0.3400","0.0281","-0.0492"
"0.3600","0.0297","-0.0467"
"0.3800","0.0314","-0.0442"
"0.4000","0.0331","-0.0417"
"0.4200","0.0349","-0.0393"
"0.4400","0.0366","-0.0367"
"0.4600","0.0384","-0.0342"
"0.4800","0.0401","-0.0317"
"0.5000","0.0417","-0.0291"
"0.5200","0.0433","-0.0267"
"0.5400","0.0450","-0.0244"
"0.5600","0.0465","-0.0220"
"0.5800","0.0480","-0.0197"
"0.6000","0.0497","-0.0174"
"0.6200","0.0514","-0.0150"
"0.6400","0.0531","-0.0125"
"0.6600","0.0550","-0.0099"
"0.6800","0.0568","-0.0072"
"0.7000","0.0586","-0.0045"
"0.7200","0.0603","-0.0018"
"0.7400","0.0620","0.0008"
"0.7600","0.0635","0.0033"
"0.7800","0.0649","0.0055"
"0.8000","0.0666","0.0077"
"0.8200","0.0684","0.0100"
"0.8400","0.0700","0.0124"
"0.8600","0.0717","0.0148"
"0.8800","0.0734","0.0172"
"0.9000","0.0751","0.0194"
"0.9200","0.0767","0.0214"
"0.9400","0.0784","0.0228"
"0.9600","0.0803","0.0236"
"0.9800","0.0820","0.0241"
"1.0000","0.0838","0.0250"
"1.0200","0.0855","0.0269"
"1.0400","0.0870","0.0300"
"1.0600","0.0885","0.0332"
"1.0800","0.0901","0.0354"
"1.1000","0.0916","0.0367"
"1.1200","0.0931","0.0379"
"1.1400","0.0948","0.0399"
"1.1600","0.0965","0.0428"
"1.1800","0.0982","0.0457"
"1.2000","0.1000","0.0479"
"1.2200","0.1019","0.0497"
"1.2400","0.1037","0.0519"
"1.2600","0.1053","0.0547"
"1.2800","0.1070","0.0577"
"1.3000","0.1085","0.0602"
"1.3200","0.1100","0.0619"
"1.3400","0.1117","0.0635"
"1.3600","0.1133","0.0658"
"1.3800","0.1150","0.0685"
"1.4000","0.1166","0.0710"
"1.4200","0.1183","0.0731"
"1.4400","0.1199","0.0752"
"1.4600","0.1216","0.0774"
"1.4800","0.1232","0.0799"
"1.5000","0.1250","0.0824"
"1.5200","0.1268","0.0849"
"1.5400","0.1286","0.0873"
"1.5600","0.1303","0.0898"
"1.5800","0.1319","0.0923"
"1.6000","0.1334","0.0946"
"1.6200","0.1351","0.0969"
"1.6400","0.1366","0.0991"
"1.6600","0.1381","0.1014"
"1.6800","0.1398","0.1035"
"1.7000","0.1415","0.1058"
"1.7200","0.1433","0.1082"
"1.7400","0.1450","0.1107"
"1.7600","0.1469","0.1132"
"1.7800","0.1485","0.1157"
"1.8000","0.1502","0.1182"
"1.8200","0.1518","0.1205"
"1.8400","0.1534","0.1228"
"1.8600","0.1549","0.1250"
"1.8800","0.1565","0.1272"
"1.9000","0.1583","0.1295"
"1.9200","0.1598","0.1319"
"1.9400","0.1615","0.1342"
"1.9600","0.1633","0.1365"
"1.9800","0.1649","0.1389"
"2.0000","0.1666","0.1413"
"2.0200","0.1682","0.1436"
"2.0400","0.1700","0.1460"
"2.0600","0.1719","0.1485"
"2.0800","0.1737","0.1510"
"2.1000","0.1754","0.1535"
"2.1200","0.1770","0.1560"
"2.1400","0.1785","0.1582"
"2.1600","0.1802","0.1603"
"2.1800","0.1817","0.1625"
"2.2000","0.1832","0.1646"
