Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
22,"50.00","1.18","5.69","393.25","11.37","5.69","14032.18","5.75","1.18"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0214"
"0.0200","0.0001","-0.0213"
"0.0400","0.0002","-0.0213"
"0.0600","0.0004","-0.0213"
"0.0800","0.0012","-0.0213"
"0.1000","0.0030","-0.0208"
"0.1200","0.0059","-0.0191"
"0.1400","0.0089","-0.0164"
"0.1600","0.0117","-0.0133"
"0.1800","0.0142","-0.0103"
"0.2000","0.0164","-0.0078"
"0.2200","0.0184","-0.0061"
"0.2400","0.0203","-0.0059"
"0.2600","0.0218","-0.0068"
"0.2800","0.0235","-0.0069"
"0.3000","0.0251","-0.0059"
"0.3200","0.0266","-0.0046"
"0.3400","0.0281","-0.0036"
"0.3600","0.0297","-0.0030"
"0.3800","0.0314","-0.0025"
"0.4000","0.0332","-0.0020"
"0.4200","0.0348","-0.0012"
"0.4400","0.0366","-0.0004"
"0.4600","0.0382","0.0003"
"0.4800","0.0400","0.0007"
"0.5000","0.0418","0.0010"
"0.5200","0.0434","0.0012"
"0.5400","0.0450","0.0011"
"0.5600","0.0467","0.0012"
"0.5800","0.0484","0.0017"
"0.6000","0.0499","0.0028"
"0.6200","0.0515","0.0043"
"0.6400","0.0531","0.0058"
"0.6600","0.0548","0.0072"
"0.6800","0.0565","0.0085"
"0.7000","0.0583","0.0095"
"0.7200","0.0601","0.0106"
"0.7400","0.0617","0.0120"
"0.7600","0.0635","0.0134"
"0.7800","0.0652","0.0148"
"0.8000","0.0666","0.0162"
"0.8200","0.0682","0.0174"
"0.8400","0.0699","0.0185"
"0.8600","0.0715","0.0197"
"0.8800","0.0732","0.0209"
"0.9000","0.0748","0.0222"
"0.9200","0.0766","0.0235"
"0.9400","0.0784","0.0249"
"0.9600","0.0802","0.0262"
"0.9800","0.0819","0.0274"
"1.0000","0.0836","0.0285"
"1.0200","0.0854","0.0298"
"1.0400","0.0871","0.0311"
"1.0600","0.0887","0.0326"
"1.0800","0.0902","0.0340"
"1.1000","0.0918","0.0353"
"1.1200","0.0935","0.0365"
"1.1400","0.0949","0.0376"
"1.1600","0.0966","0.0387"
"1.1800","0.0982","0.0399"
"1.2000","0.1000","0.0412"
"1.2200","0.1016","0.0426"
"1.2400","0.1035","0.0441"
"1.2600","0.1053","0.0456"
"1.2800","0.1071","0.0470"
"1.3000","0.1088","0.0484"
"1.3200","0.1104","0.0499"
"1.3400","0.1119","0.0512"
"1.3600","0.1135","0.0524"
"1.3800","0.1151","0.0536"
"1.4000","0.1166","0.0550"
"1.4200","0.1183","0.0564"
"1.4400","0.1199","0.0577"
"1.4600","0.1217","0.0591"
"1.4800","0.1235","0.0605"
"1.5000","0.1251","0.0619"
"1.5200","0.1269","0.0632"
"1.5400","0.1286","0.0647"
"1.5600","0.1302","0.0662"
"1.5800","0.1320","0.0676"
"1.6000","0.1336","0.0691"
"1.6200","0.1353","0.0705"
"1.6400","0.1369","0.0718"
"1.6600","0.1385","0.0731"
"1.6800","0.1400","0.0745"
"1.7000","0.1415","0.0759"
"1.7200","0.1432","0.0772"
"1.7400","0.1450","0.0786"
"1.7600","0.1467","0.0800"
"1.7800","0.1486","0.0815"
"1.8000","0.1503","0.0831"
"1.8200","0.1521","0.0846"
"1.8400","0.1537","0.0861"
"1.8600","0.1552","0.0875"
"1.8800","0.1568","0.0888"
"1.9000","0.1583","0.0901"
"1.9200","0.1600","0.0914"
"1.9400","0.1615","0.0927"
"1.9600","0.1632","0.0940"
"1.9800","0.1648","0.0954"
"2.0000","0.1667","0.0969"
"2.0200","0.1683","0.0984"
"2.0400","0.1701","0.0999"
"2.0600","0.1719","0.1015"
"2.0800","0.1737","0.1030"
"2.1000","0.1753","0.1045"
"2.1200","0.1771","0.1060"
"2.1400","0.1785","0.1074"
"2.1600","0.1802","0.1087"
"2.1800","0.1818","0.1100"
"2.2000","0.1833","0.1114"
"2.2200","0.1849","0.1128"
"2.2400","0.1865","0.1140"
"2.2600","0.1882","0.1154"
"2.2800","0.1900","0.1168"
"2.3000","0.1917","0.1183"
"2.3200","0.1935","0.1198"
"2.3400","0.1953","0.1213"
"2.3600","0.1969","0.1228"
"2.3800","0.1987","0.1243"
"2.4000","0.2002","0.1257"
"2.4200","0.2018","0.1271"
"2.4400","0.2035","0.1284"
"2.4600","0.2052","0.1298"
"2.4800","0.2067","0.1312"
"2.5000","0.2084","0.1326"
"2.5200","0.2100","0.1339"
"2.5400","0.2117","0.1353"
"2.5600","0.2133","0.1367"
"2.5800","0.2150","0.1381"
"2.6000","0.2167","0.1395"
"2.6200","0.2184","0.1409"
"2.6400","0.2202","0.1424"
"2.6600","0.2219","0.1439"
"2.6800","0.2235","0.1454"
"2.7000","0.2251","0.1468"
"2.7200","0.2268","0.1482"
"2.7400","0.2284","0.1496"
"2.7600","0.2300","0.1509"
"2.7800","0.2315","0.1522"
"2.8000","0.2333","0.1536"
"2.8200","0.2350","0.1550"
"2.8400","0.2368","0.1565"
"2.8600","0.2387","0.1581"
"2.8800","0.2405","0.1597"
"2.9000","0.2422","0.1612"
"2.9200","0.2439","0.1627"
"2.9400","0.2454","0.1641"
"2.9600","0.2470","0.1655"
"2.9800","0.2486","0.1667"
"3.0000","0.2503","0.1681"
"3.0200","0.2518","0.1695"
"3.0400","0.2535","0.1708"
"3.0600","0.2551","0.1722"
"3.0800","0.2568","0.1736"
"3.1000","0.2583","0.1749"
"3.1200","0.2601","0.1763"
"3.1400","0.2617","0.1776"
"3.1600","0.2634","0.1791"
"3.1800","0.2652","0.1805"
"3.2000","0.2669","0.1820"
"3.2200","0.2686","0.1834"
"3.2400","0.2701","0.1848"
"3.2600","0.2719","0.1862"
"3.2800","0.2734","0.1876"
"3.3000","0.2748","0.1888"
"3.3200","0.2764","0.1901"
"3.3400","0.2781","0.1913"
"3.3600","0.2798","0.1927"
"3.3800","0.2816","0.1941"
"3.4000","0.2833","0.1955"
"3.4200","0.2851","0.1971"
"3.4400","0.2868","0.1986"
"3.4600","0.2884","0.2000"
"3.4800","0.2901","0.2015"
"3.5000","0.2917","0.2028"
"3.5200","0.2932","0.2041"
"3.5400","0.2950","0.2054"
"3.5600","0.2966","0.2068"
"3.5800","0.2983","0.2082"
"3.6000","0.3000","0.2095"
"3.6200","0.3016","0.2109"
"3.6400","0.3033","0.2123"
"3.6600","0.3049","0.2136"
"3.6800","0.3068","0.2150"
"3.7000","0.3085","0.2165"
"3.7200","0.3102","0.2179"
"3.7400","0.3121","0.2195"
"3.7600","0.3138","0.2210"
"3.7800","0.3153","0.2224"
"3.8000","0.3169","0.2237"
"3.8200","0.3184","0.2249"
"3.8400","0.3199","0.2261"
"3.8600","0.3216","0.2273"
"3.8800","0.3232","0.2286"
"3.9000","0.3250","0.2299"
"3.9200","0.3268","0.2314"
"3.9400","0.3285","0.2328"
"3.9600","0.3302","0.2343"
"3.9800","0.3319","0.2357"
"4.0000","0.3335","0.2370"
"4.0200","0.3352","0.2384"
"4.0400","0.3368","0.2397"
"4.0600","0.3385","0.2409"
"4.0800","0.3401","0.2423"
"4.1000","0.3417","0.2436"
"4.1200","0.3432","0.2449"
"4.1400","0.3448","0.2461"
"4.1600","0.3465","0.2474"
"4.1800","0.3481","0.2487"
"4.2000","0.3498","0.2500"
"4.2200","0.3517","0.2514"
"4.2400","0.3535","0.2528"
"4.2600","0.3553","0.2543"
"4.2800","0.3571","0.2558"
"4.3000","0.3588","0.2573"
"4.3200","0.3603","0.2586"
"4.3400","0.3620","0.2599"
"4.3600","0.3635","0.2611"
"4.3800","0.3649","0.2623"
"4.4000","0.3666","0.2635"
"4.4200","0.3683","0.2647"
"4.4400","0.3701","0.2661"
"4.4600","0.3719","0.2675"
"4.4800","0.3738","0.2690"
"4.5000","0.3754","0.2705"
"4.5200","0.3771","0.2719"
"4.5400","0.3787","0.2732"
"4.5600","0.3803","0.2745"
"4.5800","0.3818","0.2757"
"4.6000","0.3836","0.2769"
"4.6200","0.3852","0.2782"
"4.6400","0.3867","0.2795"
"4.6600","0.3883","0.2807"
"4.6800","0.3898","0.2819"
"4.7000","0.3915","0.2831"
"4.7200","0.3931","0.2843"
"4.7400","0.3950","0.2856"
"4.7600","0.3968","0.2871"
"4.7800","0.3986","0.2885"
"4.8000","0.4003","0.2900"
"4.8200","0.4020","0.2914"
"4.8400","0.4035","0.2927"
"4.8600","0.4050","0.2938"
"4.8800","0.4066","0.2949"
"4.9000","0.4082","0.2961"
"4.9200","0.4098","0.2973"
"4.9400","0.4114","0.2985"
"4.9600","0.4132","0.2997"
"4.9800","0.4150","0.3011"
"5.0000","0.4166","0.3025"
"5.0200","0.4184","0.3038"
"5.0400","0.4200","0.3051"
"5.0600","0.4217","0.3064"
"5.0800","0.4233","0.3077"
"5.1000","0.4251","0.3090"
"5.1200","0.4268","0.3103"
"5.1400","0.4285","0.3116"
"5.1600","0.4302","0.3129"
"5.1800","0.4318","0.3142"
"5.2000","0.4334","0.3155"
"5.2200","0.4350","0.3166"
"5.2400","0.4367","0.3178"
"5.2600","0.4383","0.3191"
"5.2800","0.4402","0.3204"
"5.3000","0.4420","0.3217"
"5.3200","0.4438","0.3232"
"5.3400","0.4455","0.3246"
"5.3600","0.4472","0.3260"
"5.3800","0.4486","0.3272"
"5.4000","0.4501","0.3283"
"5.4200","0.4518","0.3294"
"5.4400","0.4535","0.3306"
"5.4600","0.4551","0.3318"
"5.4800","0.4568","0.3330"
"5.5000","0.4584","0.3342"
"5.5200","0.4601","0.3355"
"5.5400","0.4617","0.3368"
"5.5600","0.4635","0.3379"
"5.5800","0.4650","0.3392"
"5.6000","0.4667","0.3405"
"5.6200","0.4684","0.3417"
"5.6400","0.4701","0.3430"
"5.6600","0.4717","0.3443"
"5.6800","0.4734","0.3455"
"5.7000","0.4752","0.3467"
"5.7200","0.4767","0.3479"
"5.7400","0.4782","0.3491"
"5.7600","0.4799","0.3502"
"5.7800","0.4815","0.3513"
"5.8000","0.4833","0.3525"
"5.8200","0.4851","0.3539"
"5.8400","0.4869","0.3552"
"5.8600","0.4886","0.3566"
"5.8800","0.4905","0.3580"
