Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
11,"50.00","1.64","3.04","547.54","6.08","3.04","23063.04","3.04","1.64"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0738"
"0.0200","0.0001","-0.0737"
"0.0400","0.0002","-0.0735"
"0.0600","0.0004","-0.0736"
"0.0800","0.0006","-0.0738"
"0.1000","0.0020","-0.0735"
"0.1200","0.0045","-0.0718"
"0.1400","0.0077","-0.0681"
"0.1600","0.0107","-0.0630"
"0.1800","0.0135","-0.0577"
"0.2000","0.0157","-0.0530"
"0.2200","0.0178","-0.0489"
"0.2400","0.0198","-0.0454"
"0.2600","0.0216","-0.0422"
"0.2800","0.0235","-0.0393"
"0.3000","0.0253","-0.0364"
"0.3200","0.0268","-0.0336"
"0.3400","0.0285","-0.0310"
"0.3600","0.0302","-0.0285"
"0.3800","0.0318","-0.0258"
"0.4000","0.0333","-0.0233"
"0.4200","0.0349","-0.0208"
"0.4400","0.0367","-0.0182"
"0.4600","0.0384","-0.0156"
"0.4800","0.0400","-0.0130"
"0.5000","0.0419","-0.0103"
"0.5200","0.0436","-0.0075"
"0.5400","0.0452","-0.0047"
"0.5600","0.0470","-0.0021"
"0.5800","0.0485","0.0005"
"0.6000","0.0501","0.0029"
"0.6200","0.0517","0.0053"
"0.6400","0.0534","0.0078"
"0.6600","0.0549","0.0103"
"0.6800","0.0567","0.0128"
"0.7000","0.0583","0.0153"
"0.7200","0.0600","0.0180"
"0.7400","0.0616","0.0205"
"0.7600","0.0633","0.0230"
"0.7800","0.0650","0.0255"
"0.8000","0.0667","0.0281"
"0.8200","0.0684","0.0307"
"0.8400","0.0701","0.0333"
"0.8600","0.0717","0.0358"
"0.8800","0.0733","0.0383"
"0.9000","0.0750","0.0407"
"0.9200","0.0765","0.0432"
"0.9400","0.0782","0.0456"
"0.9600","0.0798","0.0478"
"0.9800","0.0816","0.0502"
"1.0000","0.0833","0.0528"
"1.0200","0.0851","0.0554"
"1.0400","0.0869","0.0580"
"1.0600","0.0887","0.0607"
"1.0800","0.0904","0.0632"
"1.1000","0.0921","0.0655"
"1.1200","0.0936","0.0675"
"1.1400","0.0952","0.0686"
"1.1600","0.0968","0.0680"
"1.1800","0.0986","0.0667"
"1.2000","0.1001","0.0674"
"1.2200","0.1019","0.0710"
"1.2400","0.1035","0.0753"
"1.2600","0.1051","0.0778"
"1.2800","0.1067","0.0785"
"1.3000","0.1084","0.0799"
"1.3200","0.1101","0.0829"
"1.3400","0.1119","0.0867"
"1.3600","0.1137","0.0894"
"1.3800","0.1155","0.0910"
"1.4000","0.1170","0.0927"
"1.4200","0.1186","0.0954"
"1.4400","0.1203","0.0985"
"1.4600","0.1217","0.1009"
"1.4800","0.1232","0.1024"
"1.5000","0.1248","0.1041"
"1.5200","0.1266","0.1065"
"1.5400","0.1282","0.1093"
"1.5600","0.1300","0.1118"
"1.5800","0.1319","0.1140"
"1.6000","0.1336","0.1165"
"1.6200","0.1353","0.1191"
"1.6400","0.1369","0.1216"
"1.6600","0.1385","0.1241"
"1.6800","0.1401","0.1264"
"1.7000","0.1418","0.1285"
"1.7200","0.1434","0.1308"
"1.7400","0.1451","0.1332"
"1.7600","0.1467","0.1356"
"1.7800","0.1484","0.1380"
"1.8000","0.1499","0.1403"
"1.8200","0.1516","0.1425"
"1.8400","0.1534","0.1448"
"1.8600","0.1552","0.1473"
"1.8800","0.1569","0.1499"
"1.9000","0.1588","0.1525"
"1.9200","0.1606","0.1551"
"1.9400","0.1620","0.1576"
"1.9600","0.1635","0.1598"
"1.9800","0.1652","0.1619"
"2.0000","0.1667","0.1640"
"2.0200","0.1682","0.1662"
"2.0400","0.1698","0.1684"
"2.0600","0.1715","0.1706"
"2.0800","0.1732","0.1729"
"2.1000","0.1750","0.1754"
"2.1200","0.1768","0.1779"
"2.1400","0.1785","0.1805"
"2.1600","0.1803","0.1830"
"2.1800","0.1819","0.1854"
"2.2000","0.1835","0.1877"
"2.2200","0.1850","0.1899"
"2.2400","0.1866","0.1920"
"2.2600","0.1883","0.1942"
"2.2800","0.1898","0.1965"
"2.3000","0.1915","0.1987"
"2.3200","0.1931","0.2010"
"2.3400","0.1948","0.2033"
"2.3600","0.1964","0.2056"
"2.3800","0.1982","0.2079"
"2.4000","0.2000","0.2104"
"2.4200","0.2019","0.2129"
"2.4400","0.2036","0.2155"
"2.4600","0.2054","0.2180"
"2.4800","0.2070","0.2205"
"2.5000","0.2085","0.2228"
"2.5200","0.2101","0.2250"
"2.5400","0.2117","0.2272"
"2.5600","0.2132","0.2293"
"2.5800","0.2149","0.2315"
"2.6000","0.2166","0.2338"
"2.6200","0.2185","0.2362"
"2.6400","0.2203","0.2387"
"2.6600","0.2221","0.2413"
"2.6800","0.2237","0.2438"
"2.7000","0.2252","0.2461"
"2.7200","0.2270","0.2484"
"2.7400","0.2286","0.2507"
"2.7600","0.2301","0.2529"
"2.7800","0.2319","0.2551"
"2.8000","0.2336","0.2575"
"2.8200","0.2352","0.2599"
"2.8400","0.2368","0.2622"
"2.8600","0.2385","0.2645"
"2.8800","0.2401","0.2667"
"2.9000","0.2417","0.2689"
"2.9200","0.2434","0.2712"
"2.9400","0.2451","0.2735"
"2.9600","0.2467","0.2759"
"2.9800","0.2485","0.2783"
"3.0000","0.2503","0.2808"
"3.0200","0.2518","0.2832"
"3.0400","0.2533","0.2854"
"3.0600","0.2550","0.2875"
"3.0800","0.2565","0.2897"
"3.1000","0.2581","0.2919"
"3.1200","0.2598","0.2940"
"3.1400","0.2616","0.2963"
"3.1600","0.2634","0.2988"
"3.1800","0.2652","0.3013"
"3.2000","0.2669","0.3038"
"3.2200","0.2686","0.3063"
"3.2400","0.2702","0.3086"
"3.2600","0.2719","0.3109"
"3.2800","0.2734","0.3132"
"3.3000","0.2750","0.3154"
"3.3200","0.2767","0.3175"
"3.3400","0.2785","0.3198"
"3.3600","0.2800","0.3222"
"3.3800","0.2816","0.3245"
"3.4000","0.2832","0.3267"
"3.4200","0.2850","0.3290"
"3.4400","0.2866","0.3313"
"3.4600","0.2884","0.3336"
"3.4800","0.2901","0.3360"
"3.5000","0.2918","0.3385"
"3.5200","0.2937","0.3410"
"3.5400","0.2954","0.3435"
"3.5600","0.2969","0.3459"
"3.5800","0.2983","0.3480"
"3.6000","0.3000","0.3500"
"3.6200","0.3015","0.3521"
"3.6400","0.3030","0.3543"
"3.6600","0.3048","0.3564"
"3.6800","0.3065","0.3587"
"3.7000","0.3082","0.3611"
"3.7200","0.3099","0.3634"
"3.7400","0.3117","0.3658"
"3.7600","0.3132","0.3681"
"3.7800","0.3149","0.3704"
"3.8000","0.3166","0.3726"
"3.8200","0.3183","0.3750"
"3.8400","0.3199","0.3773"
"3.8600","0.3218","0.3797"
"3.8800","0.3236","0.3821"
"3.9000","0.3251","0.3845"
"3.9200","0.3267","0.3867"
"3.9400","0.3283","0.3889"
"3.9600","0.3300","0.3910"
"3.9800","0.3316","0.3932"
"4.0000","0.3334","0.3955"
"4.0200","0.3353","0.3979"
"4.0400","0.3370","0.4004"
"4.0600","0.3388","0.4030"
"4.0800","0.3405","0.4055"
"4.1000","0.3419","0.4077"
"4.1200","0.3435","0.4098"
"4.1400","0.3452","0.4118"
"4.1600","0.3467","0.4140"
"4.1800","0.3483","0.4162"
"4.2000","0.3500","0.4183"
"4.2200","0.3517","0.4205"
"4.2400","0.3535","0.4228"
"4.2600","0.3551","0.4252"
"4.2800","0.3568","0.4275"
"4.3000","0.3584","0.4298"
"4.3200","0.3602","0.4320"
"4.3400","0.3620","0.4343"
"4.3600","0.3636","0.4367"
"4.3800","0.3653","0.4390"
"4.4000","0.3670","0.4413"
"4.4200","0.3687","0.4437"
"4.4400","0.3701","0.4459"
"4.4600","0.3716","0.4479"
"4.4800","0.3732","0.4499"
"4.5000","0.3748","0.4519"
"4.5200","0.3765","0.4540"
"4.5400","0.3782","0.4562"
"4.5600","0.3801","0.4587"
"4.5800","0.3819","0.4612"
"4.6000","0.3838","0.4637"
"4.6200","0.3853","0.4662"
"4.6400","0.3869","0.4684"
"4.6600","0.3885","0.4704"
"4.6800","0.3902","0.4725"
"4.7000","0.3917","0.4746"
"4.7200","0.3932","0.4767"
"4.7400","0.3950","0.4788"
"4.7600","0.3968","0.4810"
"4.7800","0.3984","0.4834"
"4.8000","0.4001","0.4858"
"4.8200","0.4019","0.4881"
"4.8400","0.4036","0.4903"
"4.8600","0.4053","0.4926"
"4.8800","0.4071","0.4950"
"4.9000","0.4086","0.4973"
"4.9200","0.4101","0.4994"
"4.9400","0.4119","0.5014"
"4.9600","0.4134","0.5036"
"4.9800","0.4148","0.5057"
"5.0000","0.4165","0.5077"
"5.0200","0.4180","0.5096"
"5.0400","0.4198","0.5118"
"5.0600","0.4215","0.5140"
"5.0800","0.4233","0.5163"
"5.1000","0.4251","0.5187"
"5.1200","0.4269","0.5211"
"5.1400","0.4288","0.5235"
"5.1600","0.4303","0.5259"
"5.1800","0.4317","0.5281"
"5.2000","0.4333","0.5300"
"5.2200","0.4349","0.5319"
"5.2400","0.4365","0.5339"
"5.2600","0.4380","0.5360"
"5.2800","0.4398","0.5380"
"5.3000","0.4416","0.5403"
"5.3200","0.4434","0.5427"
"5.3400","0.4451","0.5451"
"5.3600","0.4468","0.5474"
"5.3800","0.4485","0.5497"
"5.4000","0.4503","0.5519"
"5.4200","0.4520","0.5541"
"5.4400","0.4537","0.5564"
"5.4600","0.4553","0.5586"
"5.4800","0.4570","0.5608"
"5.5000","0.4586","0.5630"
"5.5200","0.4601","0.5650"
"5.5400","0.4616","0.5669"
"5.5600","0.4632","0.5688"
"5.5800","0.4650","0.5709"
"5.6000","0.4668","0.5732"
"5.6200","0.4688","0.5755"
"5.6400","0.4706","0.5780"
"5.6600","0.4722","0.5805"
"5.6800","0.4739","0.5828"
"5.7000","0.4754","0.5849"
"5.7200","0.4768","0.5868"
"5.7400","0.4784","0.5886"
"5.7600","0.4800","0.5905"
"5.7800","0.4817","0.5925"
"5.8000","0.4833","0.5946"
"5.8200","0.4851","0.5967"
"5.8400","0.4869","0.5990"
"5.8600","0.4885","0.6013"
"5.8800","0.4902","0.6035"
"5.9000","0.4919","0.6056"
"5.9200","0.4935","0.6078"
"5.9400","0.4952","0.6099"
"5.9600","0.4970","0.6120"
"5.9800","0.4987","0.6143"
"6.0000","0.5002","0.6164"
"6.0200","0.5019","0.6184"
"6.0400","0.5034","0.6204"
"6.0600","0.5048","0.6223"
"6.0800","0.5065","0.6241"
"6.1000","0.5081","0.6261"
"6.1200","0.5099","0.6282"
"6.1400","0.5117","0.6304"
"6.1600","0.5135","0.6328"
"6.1800","0.5153","0.6351"
"6.2000","0.5170","0.6375"
"6.2200","0.5187","0.6397"
"6.2400","0.5203","0.6418"
"6.2600","0.5218","0.6437"
"6.2800","0.5233","0.6456"
"6.3000","0.5251","0.6475"
"6.3200","0.5266","0.6495"
"6.3400","0.5283","0.6516"
"6.3600","0.5302","0.6537"
"6.3800","0.5318","0.6559"
"6.4000","0.5335","0.6581"
"6.4200","0.5351","0.6603"
"6.4400","0.5369","0.6624"
"6.4600","0.5386","0.6645"
"6.4800","0.5402","0.6665"
"6.5000","0.5420","0.6686"
"6.5200","0.5435","0.6707"
"6.5400","0.5452","0.6727"
"6.5600","0.5467","0.6746"
"6.5800","0.5482","0.6766"
"6.6000","0.5497","0.6784"
"6.6200","0.5513","0.6802"
"6.6400","0.5531","0.6821"
"6.6600","0.5549","0.6842"
"6.6800","0.5566","0.6864"
"6.7000","0.5585","0.6886"
"6.7200","0.5603","0.6909"
"6.7400","0.5619","0.6932"
"6.7600","0.5636","0.6952"
"6.7800","0.5651","0.6972"
"6.8000","0.5667","0.6992"
"6.8200","0.5683","0.7011"
"6.8400","0.5701","0.7030"
"6.8600","0.5716","0.7050"
"6.8800","0.5733","0.7070"
"6.9000","0.5750","0.7089"
"6.9200","0.5767","0.7110"
"6.9400","0.5784","0.7130"
"6.9600","0.5800","0.7150"
"6.9800","0.5818","0.7170"
"7.0000","0.5835","0.7191"
"7.0200","0.5853","0.7213"
"7.0400","0.5871","0.7235"
"7.0600","0.5887","0.7256"
"7.0800","0.5904","0.7276"
"7.1000","0.5920","0.7295"
"7.1200","0.5936","0.7315"
"7.1400","0.5951","0.7334"
"7.1600","0.5968","0.7351"
"7.1800","0.5984","0.7370"
"7.2000","0.6001","0.7390"
"7.2200","0.6018","0.7410"
"7.2400","0.6036","0.7431"
"7.2600","0.6053","0.7452"
"7.2800","0.6070","0.7473"
"7.3000","0.6087","0.7493"
"7.3200","0.6103","0.7513"
"7.3400","0.6118","0.7532"
"7.3600","0.6134","0.7550"
"7.3800","0.6152","0.7568"
"7.4000","0.6167","0.7587"
"7.4200","0.6184","0.7606"
"7.4400","0.6199","0.7624"
"7.4600","0.6216","0.7643"
"7.4800","0.6231","0.7662"
"7.5000","0.6247","0.7680"
"7.5200","0.6265","0.7698"
"7.5400","0.6283","0.7719"
"7.5600","0.6301","0.7740"
"7.5800","0.6320","0.7761"
"7.6000","0.6336","0.7784"
"7.6200","0.6353","0.7804"
"7.6400","0.6369","0.7823"
"7.6600","0.6386","0.7842"
"7.6800","0.6401","0.7860"
"7.7000","0.6416","0.7878"
"7.7200","0.6433","0.7895"
"7.7400","0.6451","0.7914"
"7.7600","0.6468","0.7934"
"7.7800","0.6486","0.7955"
"7.8000","0.6504","0.7976"
"7.8200","0.6520","0.7997"
"7.8400","0.6537","0.8016"
"7.8600","0.6553","0.8036"
"7.8800","0.6570","0.8054"
"7.9000","0.6586","0.8072"
"7.9200","0.6603","0.8091"
"7.9400","0.6618","0.8109"
"7.9600","0.6634","0.8127"
"7.9800","0.6650","0.8144"
"8.0000","0.6665","0.8161"
"8.0200","0.6682","0.8179"
"8.0400","0.6698","0.8197"
"8.0600","0.6717","0.8216"
"8.0800","0.6734","0.8236"
"8.1000","0.6753","0.8257"
"8.1200","0.6770","0.8278"
"8.1400","0.6786","0.8299"
"8.1600","0.6801","0.8317"
"8.1800","0.6818","0.8334"
"8.2000","0.6833","0.8351"
"8.2200","0.6848","0.8368"
"8.2400","0.6865","0.8384"
"8.2600","0.6881","0.8402"
"8.2800","0.6900","0.8421"
"8.3000","0.6918","0.8441"
"8.3200","0.6936","0.8461"
"8.3400","0.6952","0.8482"
"8.3600","0.6968","0.8501"
"8.3800","0.6985","0.8519"
"8.4000","0.7002","0.8537"
"8.4200","0.7017","0.8555"
"8.4400","0.7034","0.8572"
"8.4600","0.7051","0.8590"
"8.4800","0.7068","0.8610"
"8.5000","0.7085","0.8629"
"8.5200","0.7101","0.8646"
"8.5400","0.7118","0.8665"
"8.5600","0.7134","0.8683"
"8.5800","0.7152","0.8702"
"8.6000","0.7171","0.8721"
"8.6200","0.7188","0.8741"
"8.6400","0.7206","0.8761"
"8.6600","0.7224","0.8781"
"8.6800","0.7238","0.8801"
"8.7000","0.7253","0.8817"
"8.7200","0.7269","0.8832"
"8.7400","0.7284","0.8847"
"8.7600","0.7299","0.8863"
"8.7800","0.7315","0.8879"
"8.8000","0.7332","0.8895"
"8.8200","0.7351","0.8914"
"8.8400","0.7368","0.8934"
"8.8600","0.7386","0.8954"
"8.8800","0.7402","0.8974"
"8.9000","0.7419","0.8991"
"8.9200","0.7435","0.9009"
"8.9400","0.7452","0.9027"
"8.9600","0.7467","0.9045"
"8.9800","0.7484","0.9061"
"9.0000","0.7501","0.9078"
"9.0200","0.7517","0.9095"
"9.0400","0.7532","0.9112"
"9.0600","0.7548","0.9128"
"9.0800","0.7565","0.9145"
"9.1000","0.7582","0.9162"
"9.1200","0.7599","0.9180"
"9.1400","0.7617","0.9199"
"9.1600","0.7635","0.9218"
"9.1800","0.7652","0.9237"
"9.2000","0.7671","0.9257"
"9.2200","0.7687","0.9277"
"9.2400","0.7702","0.9294"
"9.2600","0.7718","0.9310"
"9.2800","0.7734","0.9325"
"9.3000","0.7749","0.9341"
"9.3200","0.7766","0.9356"
"9.3400","0.7783","0.9373"
"9.3600","0.7801","0.9391"
"9.3800","0.7819","0.9410"
"9.4000","0.7837","0.9429"
"9.4200","0.7853","0.9448"
"9.4400","0.7868","0.9466"
"9.4600","0.7886","0.9483"
"9.4800","0.7901","0.9500"
"9.5000","0.7918","0.9516"
"9.5200","0.7935","0.9532"
"9.5400","0.7952","0.9549"
"9.5600","0.7968","0.9567"
"9.5800","0.7983","0.9583"
"9.6000","0.7999","0.9599"
"9.6200","0.8017","0.9615"
"9.6400","0.8034","0.9632"
"9.6600","0.8051","0.9649"
"9.6800","0.8069","0.9667"
"9.7000","0.8087","0.9686"
"9.7200","0.8105","0.9704"
"9.7400","0.8121","0.9723"
"9.7600","0.8134","0.9739"
"9.7800","0.8149","0.9753"
"9.8000","0.8166","0.9767"
"9.8200","0.8182","0.9782"
"9.8400","0.8199","0.9798"
"9.8600","0.8215","0.9815"
"9.8800","0.8233","0.9831"
"9.9000","0.8251","0.9849"
"9.9200","0.8267","0.9867"
"9.9400","0.8284","0.9884"
"9.9600","0.8300","0.9901"
"9.9800","0.8317","0.9917"
"10.0000","0.8335","0.9932"
"10.0200","0.8351","0.9950"
"10.0400","0.8368","0.9968"
"10.0600","0.8385","0.9985"
"10.0800","0.8403","1.0002"
"10.1000","0.8419","1.0020"
"10.1200","0.8435","1.0036"
"10.1400","0.8452","1.0051"
"10.1600","0.8468","1.0067"
"10.1800","0.8485","1.0083"
"10.2000","0.8504","1.0100"
"10.2200","0.8521","1.0118"
"10.2400","0.8539","1.0136"
"10.2600","0.8557","1.0154"
"10.2800","0.8572","1.0171"
"10.3000","0.8586","1.0187"
"10.3200","0.8602","1.0200"
"10.3400","0.8618","1.0213"
"10.3600","0.8633","1.0227"
"10.3800","0.8648","1.0241"
"10.4000","0.8665","1.0256"
"10.4200","0.8683","1.0271"
"10.4400","0.8701","1.0289"
"10.4600","0.8717","1.0307"
"10.4800","0.8734","1.0323"
"10.5000","0.8750","1.0339"
"10.5200","0.8766","1.0354"
"10.5400","0.8783","1.0369"
"10.5600","0.8801","1.0386"
"10.5800","0.8816","1.0402"
"10.6000","0.8834","1.0417"
"10.6200","0.8851","1.0433"
"10.6400","0.8865","1.0450"
"10.6600","0.8881","1.0464"
"10.6800","0.8898","1.0477"
"10.7000","0.8914","1.0492"
"10.7200","0.8932","1.0508"
"10.7400","0.8951","1.0526"
"10.7600","0.8969","1.0544"
"10.7800","0.8986","1.0562"
"10.8000","0.9004","1.0580"
"10.8200","0.9022","1.0597"
"10.8400","0.9036","1.0613"
"10.8600","0.9051","1.0627"
"10.8800","0.9068","1.0640"
"10.9000","0.9084","1.0655"
"10.9200","0.9100","1.0670"
"10.9400","0.9117","1.0684"
"10.9600","0.9135","1.0700"
"10.9800","0.9152","1.0716"
"11.0000","0.9168","1.0732"
"11.0200","0.9186","1.0748"
"11.0400","0.9201","1.0763"
"11.0600","0.9218","1.0778"
"11.0800","0.9237","1.0793"
"11.1000","0.9253","1.0810"
"11.1200","0.9270","1.0826"
"11.1400","0.9286","1.0842"
"11.1600","0.9303","1.0857"
"11.1800","0.9317","1.0871"
"11.2000","0.9332","1.0884"
"11.2200","0.9348","1.0895"
"11.2400","0.9364","1.0908"
"11.2600","0.9382","1.0923"
"11.2800","0.9401","1.0939"
"11.3000","0.9418","1.0957"
"11.3200","0.9436","1.0975"
"11.3400","0.9454","1.0992"
"11.3600","0.9470","1.1009"
"11.3800","0.9486","1.1025"
"11.4000","0.9501","1.1038"
"11.4200","0.9518","1.1050"
"11.4400","0.9534","1.1063"
"11.4600","0.9550","1.1077"
"11.4800","0.9567","1.1091"
"11.5000","0.9585","1.1106"
"11.5200","0.9601","1.1122"
"11.5400","0.9618","1.1138"
"11.5600","0.9637","1.1154"
"11.5800","0.9652","1.1170"
"11.6000","0.9670","1.1185"
"11.6200","0.9688","1.1201"
"11.6400","0.9704","1.1217"
"11.6600","0.9721","1.1232"
"11.6800","0.9737","1.1246"
"11.7000","0.9754","1.1260"
"11.7200","0.9767","1.1273"
"11.7400","0.9782","1.1284"
"11.7600","0.9799","1.1295"
"11.7800","0.9815","1.1309"
"11.8000","0.9833","1.1324"
"11.8200","0.9852","1.1340"
"11.8400","0.9869","1.1356"
"11.8600","0.9887","1.1373"
"11.8800","0.9904","1.1389"
"11.9000","0.9920","1.1404"
"11.9200","0.9934","1.1418"
"11.9400","0.9950","1.1430"
"11.9600","0.9966","1.1441"
"11.9800","0.9982","1.1454"
"12.0000","0.9998","1.1467"
"12.0200","1.0015","1.1480"
"12.0400","1.0032","1.1495"
"12.0600","1.0050","1.1511"
"12.0800","1.0067","1.1526"
"12.1000","1.0083","1.1540"
"12.1200","1.0100","1.1554"
"12.1400","1.0116","1.1569"
"12.1600","1.0134","1.1583"
"12.1800","1.0150","1.1597"
"12.2000","1.0167","1.1612"
"12.2200","1.0185","1.1626"
"12.2400","1.0201","1.1640"
"12.2600","1.0215","1.1654"
"12.2800","1.0232","1.1666"
"12.3000","1.0250","1.1678"
"12.3200","1.0267","1.1692"
"12.3400","1.0285","1.1707"
"12.3600","1.0304","1.1724"
"12.3800","1.0322","1.1740"
"12.4000","1.0338","1.1756"
"12.4200","1.0355","1.1771"
"12.4400","1.0371","1.1784"
"12.4600","1.0385","1.1796"
