Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
16,"50.00","1.26","6.07","420.69","12.14","6.07","15426.34","6.20","1.26"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0158"
"0.0200","0.0001","-0.0157"
"0.0400","0.0002","-0.0157"
"0.0600","0.0004","-0.0158"
"0.0800","0.0009","-0.0158"
"0.1000","0.0026","-0.0153"
"0.1200","0.0054","-0.0136"
"0.1400","0.0085","-0.0107"
"0.1600","0.0113","-0.0071"
"0.1800","0.0138","-0.0037"
"0.2000","0.0161","-0.0008"
"0.2200","0.0183","0.0014"
"0.2400","0.0201","0.0032"
"0.2600","0.0217","0.0048"
"0.2800","0.0233","0.0062"
"0.3000","0.0249","0.0075"
"0.3200","0.0264","0.0088"
"0.3400","0.0280","0.0102"
"0.3600","0.0296","0.0115"
"0.3800","0.0314","0.0128"
"0.4000","0.0332","0.0141"
"0.4200","0.0351","0.0156"
"0.4400","0.0368","0.0173"
"0.4600","0.0385","0.0188"
"0.4800","0.0403","0.0201"
"0.5000","0.0419","0.0216"
"0.5200","0.0434","0.0233"
"0.5400","0.0450","0.0249"
"0.5600","0.0466","0.0262"
"0.5800","0.0483","0.0275"
"0.6000","0.0498","0.0291"
"0.6200","0.0515","0.0307"
"0.6400","0.0530","0.0323"
"0.6600","0.0548","0.0337"
"0.6800","0.0564","0.0352"
"0.7000","0.0583","0.0368"
"0.7200","0.0601","0.0386"
"0.7400","0.0619","0.0403"
"0.7600","0.0637","0.0420"
"0.7800","0.0654","0.0436"
"0.8000","0.0669","0.0450"
"0.8200","0.0686","0.0463"
"0.8400","0.0701","0.0477"
"0.8600","0.0717","0.0491"
"0.8800","0.0732","0.0504"
"0.9000","0.0750","0.0517"
"0.9200","0.0767","0.0532"
"0.9400","0.0785","0.0547"
"0.9600","0.0804","0.0564"
"0.9800","0.0820","0.0582"
"1.0000","0.0837","0.0598"
"1.0200","0.0854","0.0613"
"1.0400","0.0870","0.0628"
"1.0600","0.0885","0.0643"
"1.0800","0.0902","0.0657"
"1.1000","0.0920","0.0671"
"1.1200","0.0936","0.0687"
"1.1400","0.0952","0.0703"
"1.1600","0.0968","0.0718"
"1.1800","0.0985","0.0732"
"1.2000","0.1001","0.0746"
"1.2200","0.1018","0.0761"
"1.2400","0.1035","0.0776"
"1.2600","0.1052","0.0792"
"1.2800","0.1070","0.0809"
"1.3000","0.1088","0.0825"
"1.3200","0.1104","0.0841"
"1.3400","0.1119","0.0856"
"1.3600","0.1135","0.0870"
"1.3800","0.1151","0.0885"
"1.4000","0.1166","0.0900"
"1.4200","0.1182","0.0915"
"1.4400","0.1199","0.0929"
"1.4600","0.1217","0.0944"
"1.4800","0.1235","0.0960"
"1.5000","0.1253","0.0977"
"1.5200","0.1269","0.0994"
"1.5400","0.1287","0.1011"
"1.5600","0.1303","0.1026"
"1.5800","0.1320","0.1041"
"1.6000","0.1335","0.1056"
"1.6200","0.1352","0.1070"
"1.6400","0.1369","0.1086"
"1.6600","0.1386","0.1102"
"1.6800","0.1401","0.1118"
"1.7000","0.1417","0.1132"
"1.7200","0.1433","0.1146"
