Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
4,"50.00","1.33","5.43","443.05","10.87","5.43","16526.14","5.50","1.33"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0409"
"0.0200","0.0000","-0.0409"
"0.0400","0.0002","-0.0408"
"0.0600","0.0004","-0.0408"
"0.0800","0.0008","-0.0408"
"0.1000","0.0024","-0.0403"
"0.1200","0.0052","-0.0387"
"0.1400","0.0085","-0.0355"
"0.1600","0.0115","-0.0314"
"0.1800","0.0139","-0.0274"
"0.2000","0.0161","-0.0240"
"0.2200","0.0179","-0.0213"
"0.2400","0.0197","-0.0190"
"0.2600","0.0214","-0.0170"
"0.2800","0.0231","-0.0152"
"0.3000","0.0248","-0.0132"
"0.3200","0.0266","-0.0112"
"0.3400","0.0283","-0.0092"
"0.3600","0.0301","-0.0072"
"0.3800","0.0318","-0.0053"
"0.4000","0.0333","-0.0034"
"0.4200","0.0351","-0.0016"
"0.4400","0.0366","0.0003"
"0.4600","0.0381","0.0020"
"0.4800","0.0398","0.0038"
"0.5000","0.0416","0.0056"
"0.5200","0.0432","0.0074"
"0.5400","0.0450","0.0094"
"0.5600","0.0467","0.0113"
"0.5800","0.0485","0.0133"
"0.6000","0.0502","0.0152"
"0.6200","0.0519","0.0171"
"0.6400","0.0535","0.0190"
"0.6600","0.0551","0.0207"
"0.6800","0.0568","0.0225"
"0.7000","0.0583","0.0243"
"0.7200","0.0599","0.0260"
"0.7400","0.0615","0.0277"
"0.7600","0.0632","0.0293"
"0.7800","0.0647","0.0311"
"0.8000","0.0665","0.0329"
"0.8200","0.0682","0.0347"
"0.8400","0.0700","0.0366"
"0.8600","0.0718","0.0385"
"0.8800","0.0735","0.0404"
"0.9000","0.0753","0.0423"
"0.9200","0.0770","0.0443"
"0.9400","0.0785","0.0461"
"0.9600","0.0802","0.0477"
"0.9800","0.0817","0.0494"
"1.0000","0.0832","0.0510"
"1.0200","0.0848","0.0526"
"1.0400","0.0865","0.0543"
"1.0600","0.0883","0.0561"
"1.0800","0.0901","0.0580"
"1.1000","0.0918","0.0599"
"1.1200","0.0935","0.0618"
"1.1400","0.0953","0.0636"
"1.1600","0.0970","0.0653"
"1.1800","0.0986","0.0671"
"1.2000","0.1002","0.0688"
"1.2200","0.1019","0.0704"
"1.2400","0.1037","0.0721"
"1.2600","0.1052","0.0738"
"1.2800","0.1067","0.0754"
"1.3000","0.1084","0.0769"
"1.3200","0.1099","0.0785"
"1.3400","0.1116","0.0801"
"1.3600","0.1133","0.0817"
"1.3800","0.1151","0.0835"
"1.4000","0.1170","0.0853"
"1.4200","0.1189","0.0872"
"1.4400","0.1205","0.0891"
"1.4600","0.1221","0.0909"
"1.4800","0.1236","0.0924"
"1.5000","0.1251","0.0939"
"1.5200","0.1266","0.0954"
"1.5400","0.1282","0.0969"
"1.5600","0.1299","0.0984"
"1.5800","0.1315","0.1000"
"1.6000","0.1333","0.1018"
"1.6200","0.1352","0.1036"
"1.6400","0.1369","0.1055"
"1.6600","0.1386","0.1073"
"1.6800","0.1402","0.1090"
"1.7000","0.1419","0.1107"
"1.7200","0.1436","0.1124"
"1.7400","0.1451","0.1140"
"1.7600","0.1467","0.1155"
"1.7800","0.1484","0.1171"
"1.8000","0.1498","0.1187"
"1.8200","0.1513","0.1202"
"1.8400","0.1530","0.1217"
"1.8600","0.1548","0.1233"
"1.8800","0.1564","0.1250"
"1.9000","0.1583","0.1268"
"1.9200","0.1601","0.1287"
"1.9400","0.1620","0.1306"
"1.9600","0.1637","0.1325"
"1.9800","0.1655","0.1343"
"2.0000","0.1670","0.1361"
"2.0200","0.1686","0.1376"
"2.0400","0.1701","0.1391"
"2.0600","0.1717","0.1406"
"2.0800","0.1732","0.1421"
"2.1000","0.1748","0.1436"
"2.1200","0.1766","0.1452"
"2.1400","0.1783","0.1469"
"2.1600","0.1802","0.1487"
"2.1800","0.1819","0.1505"
"2.2000","0.1835","0.1523"
"2.2200","0.1851","0.1539"
"2.2400","0.1868","0.1555"
"2.2600","0.1883","0.1571"
"2.2800","0.1900","0.1587"
"2.3000","0.1917","0.1603"
"2.3200","0.1934","0.1619"
"2.3400","0.1949","0.1636"
"2.3600","0.1964","0.1651"
"2.3800","0.1982","0.1666"
"2.4000","0.2000","0.1683"
"2.4200","0.2018","0.1700"
"2.4400","0.2035","0.1717"
"2.4600","0.2053","0.1735"
"2.4800","0.2071","0.1754"
"2.5000","0.2088","0.1771"
"2.5200","0.2103","0.1788"
"2.5400","0.2118","0.1803"
"2.5600","0.2133","0.1816"
"2.5800","0.2150","0.1830"
"2.6000","0.2165","0.1845"
"2.6200","0.2182","0.1861"
"2.6400","0.2199","0.1876"
"2.6600","0.2217","0.1893"
"2.6800","0.2235","0.1911"
"2.7000","0.2252","0.1929"
"2.7200","0.2270","0.1946"
"2.7400","0.2287","0.1963"
"2.7600","0.2303","0.1979"
"2.7800","0.2320","0.1995"
"2.8000","0.2335","0.2010"
"2.8200","0.2352","0.2026"
"2.8400","0.2368","0.2041"
"2.8600","0.2385","0.2057"
"2.8800","0.2400","0.2072"
"2.9000","0.2417","0.2087"
"2.9200","0.2433","0.2102"
"2.9400","0.2450","0.2117"
"2.9600","0.2466","0.2132"
"2.9800","0.2484","0.2148"
"3.0000","0.2502","0.2165"
"3.0200","0.2519","0.2182"
"3.0400","0.2537","0.2199"
"3.0600","0.2554","0.2217"
"3.0800","0.2568","0.2232"
"3.1000","0.2584","0.2246"
"3.1200","0.2601","0.2260"
"3.1400","0.2616","0.2275"
"3.1600","0.2633","0.2289"
"3.1800","0.2649","0.2304"
"3.2000","0.2667","0.2320"
"3.2200","0.2683","0.2337"
"3.2400","0.2700","0.2352"
"3.2600","0.2716","0.2368"
"3.2800","0.2733","0.2383"
"3.3000","0.2750","0.2398"
"3.3200","0.2767","0.2414"
"3.3400","0.2783","0.2430"
"3.3600","0.2799","0.2446"
"3.3800","0.2817","0.2461"
"3.4000","0.2833","0.2477"
"3.4200","0.2849","0.2492"
"3.4400","0.2865","0.2507"
"3.4600","0.2882","0.2522"
"3.4800","0.2898","0.2537"
"3.5000","0.2916","0.2552"
"3.5200","0.2934","0.2568"
"3.5400","0.2950","0.2585"
"3.5600","0.2968","0.2601"
"3.5800","0.2986","0.2617"
"3.6000","0.3001","0.2633"
"3.6200","0.3016","0.2648"
"3.6400","0.3033","0.2662"
"3.6600","0.3051","0.2676"
"3.6800","0.3066","0.2691"
"3.7000","0.3082","0.2706"
"3.7200","0.3100","0.2721"
"3.7400","0.3117","0.2737"
"3.7600","0.3134","0.2753"
"3.7800","0.3150","0.2768"
"3.8000","0.3167","0.2783"
"3.8200","0.3183","0.2798"
"3.8400","0.3200","0.2813"
"3.8600","0.3219","0.2829"
"3.8800","0.3236","0.2846"
"3.9000","0.3254","0.2862"
"3.9200","0.3270","0.2877"
"3.9400","0.3285","0.2893"
"3.9600","0.3300","0.2907"
"3.9800","0.3315","0.2919"
"4.0000","0.3332","0.2932"
"4.0200","0.3349","0.2947"
"4.0400","0.3367","0.2962"
"4.0600","0.3386","0.2978"
"4.0800","0.3402","0.2995"
"4.1000","0.3420","0.3012"
"4.1200","0.3437","0.3027"
"4.1400","0.3453","0.3043"
"4.1600","0.3467","0.3057"
"4.1800","0.3484","0.3070"
"4.2000","0.3500","0.3083"
"4.2200","0.3516","0.3097"
"4.2400","0.3532","0.3111"
"4.2600","0.3550","0.3126"
"4.2800","0.3568","0.3141"
"4.3000","0.3584","0.3157"
"4.3200","0.3601","0.3173"
"4.3400","0.3617","0.3188"
"4.3600","0.3634","0.3203"
"4.3800","0.3653","0.3218"
"4.4000","0.3670","0.3233"
"4.4200","0.3688","0.3250"
"4.4400","0.3703","0.3265"
"4.4600","0.3720","0.3280"
"4.4800","0.3734","0.3294"
"4.5000","0.3749","0.3306"
"4.5200","0.3765","0.3318"
"4.5400","0.3781","0.3331"
"4.5600","0.3799","0.3345"
"4.5800","0.3817","0.3361"
"4.6000","0.3836","0.3377"
"4.6200","0.3853","0.3394"
"4.6400","0.3870","0.3411"
"4.6600","0.3888","0.3426"
"4.6800","0.3903","0.3441"
"4.7000","0.3917","0.3455"
"4.7200","0.3932","0.3466"
"4.7400","0.3949","0.3479"
"4.7600","0.3964","0.3492"
"4.7800","0.3981","0.3506"
"4.8000","0.3997","0.3519"
"4.8200","0.4015","0.3535"
"4.8400","0.4032","0.3551"
"4.8600","0.4049","0.3565"
"4.8800","0.4067","0.3581"
"4.9000","0.4084","0.3596"
"4.9200","0.4101","0.3611"
"4.9400","0.4119","0.3626"
"4.9600","0.4134","0.3641"
"4.9800","0.4151","0.3655"
"5.0000","0.4167","0.3669"
"5.0200","0.4183","0.3684"
"5.0400","0.4198","0.3697"
"5.0600","0.4215","0.3709"
"5.0800","0.4231","0.3723"
"5.1000","0.4249","0.3737"
