Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
3,"50.00","1.36","5.97","452.01","11.93","5.97","16566.81","6.03","1.36"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0311"
"0.0200","0.0001","-0.0309"
"0.0400","0.0002","-0.0309"
"0.0600","0.0004","-0.0310"
"0.0800","0.0011","-0.0310"
"0.1000","0.0031","-0.0303"
"0.1200","0.0060","-0.0280"
"0.1400","0.0090","-0.0245"
"0.1600","0.0117","-0.0205"
"0.1800","0.0138","-0.0169"
"0.2000","0.0159","-0.0140"
"0.2200","0.0177","-0.0114"
"0.2400","0.0196","-0.0091"
"0.2600","0.0214","-0.0070"
"0.2800","0.0230","-0.0049"
"0.3000","0.0248","-0.0030"
"0.3200","0.0266","-0.0010"
"0.3400","0.0283","0.0011"
"0.3600","0.0301","0.0031"
"0.3800","0.0318","0.0051"
"0.4000","0.0334","0.0072"
"0.4200","0.0349","0.0091"
"0.4400","0.0365","0.0109"
"0.4600","0.0381","0.0125"
"0.4800","0.0399","0.0143"
"0.5000","0.0416","0.0163"
"0.5200","0.0434","0.0183"
"0.5400","0.0452","0.0204"
"0.5600","0.0470","0.0225"
"0.5800","0.0488","0.0245"
"0.6000","0.0503","0.0264"
"0.6200","0.0518","0.0282"
"0.6400","0.0534","0.0299"
"0.6600","0.0550","0.0315"
"0.6800","0.0565","0.0332"
"0.7000","0.0581","0.0349"
"0.7200","0.0599","0.0366"
"0.7400","0.0616","0.0385"
"0.7600","0.0633","0.0405"
"0.7800","0.0650","0.0424"
"0.8000","0.0667","0.0444"
"0.8200","0.0684","0.0462"
"0.8400","0.0701","0.0480"
"0.8600","0.0719","0.0499"
"0.8800","0.0735","0.0518"
"0.9000","0.0753","0.0537"
"0.9200","0.0770","0.0555"
"0.9400","0.0785","0.0574"
"0.9600","0.0799","0.0590"
"0.9800","0.0816","0.0605"
"1.0000","0.0831","0.0621"
"1.0200","0.0849","0.0638"
"1.0400","0.0865","0.0656"
"1.0600","0.0884","0.0675"
"1.0800","0.0903","0.0695"
"1.1000","0.0922","0.0715"
"1.1200","0.0940","0.0735"
"1.1400","0.0954","0.0754"
"1.1600","0.0968","0.0771"
"1.1800","0.0985","0.0786"
"1.2000","0.1001","0.0801"
"1.2200","0.1016","0.0818"
"1.2400","0.1033","0.0834"
"1.2600","0.1050","0.0851"
"1.2800","0.1067","0.0869"
"1.3000","0.1084","0.0887"
"1.3200","0.1101","0.0905"
"1.3400","0.1119","0.0923"
