Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
23,"50.00","1.15","5.42","384.29","10.84","5.42","13565.67","5.47","1.15"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0087"
"0.0200","0.0000","-0.0087"
"0.0400","0.0001","-0.0087"
"0.0600","0.0002","-0.0087"
"0.0800","0.0012","-0.0087"
"0.1000","0.0031","-0.0081"
"0.1200","0.0060","-0.0067"
"0.1400","0.0090","-0.0049"
"0.1600","0.0117","-0.0034"
"0.1800","0.0140","-0.0024"
"0.2000","0.0161","-0.0020"
"0.2200","0.0179","-0.0017"
"0.2400","0.0197","-0.0011"
"0.2600","0.0215","-0.0002"
"0.2800","0.0231","0.0005"
"0.3000","0.0249","0.0009"
"0.3200","0.0268","0.0011"
"0.3400","0.0286","0.0014"
"0.3600","0.0302","0.0018"
"0.3800","0.0320","0.0025"
"0.4000","0.0336","0.0034"
"0.4200","0.0352","0.0046"
"0.4400","0.0367","0.0059"
"0.4600","0.0382","0.0070"
"0.4800","0.0400","0.0081"
"0.5000","0.0417","0.0090"
"0.5200","0.0436","0.0101"
"0.5400","0.0453","0.0114"
"0.5600","0.0471","0.0128"
"0.5800","0.0488","0.0140"
"0.6000","0.0503","0.0150"
"0.6200","0.0518","0.0159"
"0.6400","0.0532","0.0166"
"0.6600","0.0549","0.0175"
"0.6800","0.0565","0.0187"
"0.7000","0.0582","0.0200"
"0.7200","0.0600","0.0213"
"0.7400","0.0617","0.0226"
"0.7600","0.0634","0.0238"
"0.7800","0.0652","0.0248"
"0.8000","0.0669","0.0259"
"0.8200","0.0686","0.0271"
"0.8400","0.0704","0.0284"
"0.8600","0.0721","0.0298"
"0.8800","0.0737","0.0312"
"0.9000","0.0752","0.0325"
"0.9200","0.0769","0.0336"
"0.9400","0.0784","0.0347"
"0.9600","0.0798","0.0357"
"0.9800","0.0813","0.0368"
"1.0000","0.0831","0.0379"
"1.0200","0.0849","0.0393"
"1.0400","0.0867","0.0407"
"1.0600","0.0885","0.0422"
"1.0800","0.0903","0.0436"
"1.1000","0.0921","0.0450"
"1.1200","0.0937","0.0462"
"1.1400","0.0953","0.0475"
"1.1600","0.0968","0.0488"
"1.1800","0.0983","0.0501"
"1.2000","0.1000","0.0514"
"1.2200","0.1016","0.0527"
"1.2400","0.1032","0.0540"
"1.2600","0.1050","0.0552"
"1.2800","0.1067","0.0564"
"1.3000","0.1084","0.0578"
"1.3200","0.1100","0.0591"
"1.3400","0.1117","0.0605"
"1.3600","0.1133","0.0620"
"1.3800","0.1150","0.0634"
"1.4000","0.1168","0.0646"
"1.4200","0.1184","0.0659"
"1.4400","0.1201","0.0672"
"1.4600","0.1217","0.0684"
"1.4800","0.1232","0.0698"
"1.5000","0.1248","0.0711"
"1.5200","0.1264","0.0724"
"1.5400","0.1281","0.0738"
"1.5600","0.1299","0.0751"
"1.5800","0.1316","0.0766"
"1.6000","0.1335","0.0780"
"1.6200","0.1353","0.0795"
"1.6400","0.1369","0.0810"
"1.6600","0.1386","0.0824"
"1.6800","0.1402","0.0838"
"1.7000","0.1417","0.0851"
"1.7200","0.1433","0.0863"
"1.7400","0.1450","0.0876"
"1.7600","0.1466","0.0889"
"1.7800","0.1483","0.0903"
"1.8000","0.1500","0.0917"
"1.8200","0.1517","0.0930"
"1.8400","0.1534","0.0944"
"1.8600","0.1550","0.0958"
