Results Table 1
,Tensile strain (Displacement) gauge length,Maximum Force,Displacement at Maximum Force,Tensile stress at Maximum Force,Tensile strain (Displacement) at Maximum Force,Tensile displacement at Maximum Force,Modulus (Automatic Young's),Displacement at Tensile strength,Force at Tensile strength
,(mm),(kN),(mm),(MPa),(%),(mm),(MPa),(mm),(kN)
8,"50.00","1.13","8.35","375.13","16.70","8.35","10978.33","8.47","1.12"
Time,Displacement,Force
(s),(mm),(kN)
"0.0000","0.0000","-0.0194"
"0.0200","0.0000","-0.0195"
"0.0400","0.0002","-0.0194"
"0.0600","0.0004","-0.0194"
"0.0800","0.0008","-0.0193"
"0.1000","0.0024","-0.0191"
"0.1200","0.0053","-0.0179"
"0.1400","0.0086","-0.0155"
"0.1600","0.0115","-0.0125"
"0.1800","0.0138","-0.0097"
"0.2000","0.0159","-0.0075"
"0.2200","0.0179","-0.0057"
"0.2400","0.0200","-0.0040"
"0.2600","0.0218","-0.0025"
"0.2800","0.0236","-0.0010"
"0.3000","0.0254","0.0004"
"0.3200","0.0269","0.0018"
"0.3400","0.0285","0.0030"
"0.3600","0.0300","0.0042"
"0.3800","0.0318","0.0054"
"0.4000","0.0333","0.0067"
"0.4200","0.0349","0.0080"
"0.4400","0.0367","0.0093"
"0.4600","0.0385","0.0106"
"0.4800","0.0401","0.0120"
"0.5000","0.0418","0.0133"
"0.5200","0.0434","0.0145"
"0.5400","0.0451","0.0158"
"0.5600","0.0469","0.0171"
"0.5800","0.0485","0.0184"
"0.6000","0.0501","0.0196"
"0.6200","0.0517","0.0209"
"0.6400","0.0535","0.0221"
"0.6600","0.0551","0.0234"
"0.6800","0.0567","0.0247"
"0.7000","0.0582","0.0258"
"0.7200","0.0600","0.0270"
"0.7400","0.0616","0.0282"
"0.7600","0.0633","0.0295"
"0.7800","0.0650","0.0308"
"0.8000","0.0667","0.0322"
"0.8200","0.0685","0.0334"
"0.8400","0.0702","0.0347"
"0.8600","0.0718","0.0360"
"0.8800","0.0733","0.0371"
"0.9000","0.0750","0.0382"
"0.9200","0.0767","0.0394"
"0.9400","0.0784","0.0407"
"0.9600","0.0802","0.0419"
"0.9800","0.0819","0.0432"
"1.0000","0.0836","0.0445"
"1.0200","0.0854","0.0458"
"1.0400","0.0870","0.0471"
"1.0600","0.0887","0.0483"
"1.0800","0.0903","0.0495"
"1.1000","0.0921","0.0507"
"1.1200","0.0937","0.0520"
"1.1400","0.0953","0.0532"
"1.1600","0.0970","0.0544"
"1.1800","0.0987","0.0555"
"1.2000","0.1002","0.0567"
"1.2200","0.1016","0.0578"
"1.2400","0.1033","0.0588"
"1.2600","0.1050","0.0599"
"1.2800","0.1067","0.0611"
"1.3000","0.1085","0.0624"
"1.3200","0.1104","0.0637"
"1.3400","0.1120","0.0650"
"1.3600","0.1139","0.0663"
"1.3800","0.1156","0.0676"
"1.4000","0.1171","0.0688"
"1.4200","0.1186","0.0698"
"1.4400","0.1202","0.0708"
"1.4600","0.1218","0.0719"
"1.4800","0.1234","0.0731"
"1.5000","0.1249","0.0741"
"1.5200","0.1267","0.0752"
"1.5400","0.1283","0.0764"
"1.5600","0.1300","0.0776"
"1.5800","0.1317","0.0787"
"1.6000","0.1334","0.0799"
"1.6200","0.1352","0.0811"
"1.6400","0.1369","0.0823"
"1.6600","0.1386","0.0835"
"1.6800","0.1402","0.0847"
"1.7000","0.1420","0.0859"
"1.7200","0.1438","0.0870"
"1.7400","0.1453","0.0882"
"1.7600","0.1469","0.0892"
"1.7800","0.1484","0.0899"
"1.8000","0.1500","0.0900"
"1.8200","0.1517","0.0900"
"1.8400","0.1535","0.0907"
"1.8600","0.1552","0.0921"
"1.8800","0.1570","0.0934"
"1.9000","0.1588","0.0947"
"1.9200","0.1606","0.0960"
"1.9400","0.1620","0.0971"
"1.9600","0.1635","0.0982"
"1.9800","0.1652","0.0993"
"2.0000","0.1668","0.1003"
"2.0200","0.1683","0.1015"
"2.0400","0.1699","0.1025"
"2.0600","0.1717","0.1035"
"2.0800","0.1733","0.1047"
"2.1000","0.1750","0.1059"
"2.1200","0.1767","0.1070"
"2.1400","0.1785","0.1082"
"2.1600","0.1803","0.1095"
"2.1800","0.1820","0.1107"
"2.2000","0.1837","0.1119"
"2.2200","0.1852","0.1130"
"2.2400","0.1869","0.1140"
"2.2600","0.1884","0.1150"
"2.2800","0.1898","0.1161"
"2.3000","0.1914","0.1171"
"2.3200","0.1930","0.1180"
"2.3400","0.1948","0.1190"
"2.3600","0.1966","0.1202"
"2.3800","0.1983","0.1215"
"2.4000","0.2002","0.1227"
"2.4200","0.2021","0.1241"
"2.4400","0.2038","0.1253"
"2.4600","0.2055","0.1264"
"2.4800","0.2070","0.1276"
"2.5000","0.2085","0.1286"
"2.5200","0.2101","0.1295"
"2.5400","0.2119","0.1306"
"2.5600","0.2134","0.1317"
"2.5800","0.2150","0.1327"
"2.6000","0.2167","0.1338"
"2.6200","0.2185","0.1349"
"2.6400","0.2201","0.1360"
"2.6600","0.2218","0.1371"
"2.6800","0.2236","0.1382"
"2.7000","0.2254","0.1395"
"2.7200","0.2271","0.1407"
"2.7400","0.2288","0.1419"
"2.7600","0.2304","0.1430"
"2.7800","0.2320","0.1440"
"2.8000","0.2335","0.1450"
"2.8200","0.2350","0.1459"
"2.8400","0.2365","0.1469"
"2.8600","0.2381","0.1478"
"2.8800","0.2399","0.1488"
"2.9000","0.2417","0.1500"
"2.9200","0.2434","0.1512"
"2.9400","0.2454","0.1524"
"2.9600","0.2471","0.1537"
"2.9800","0.2487","0.1549"
"3.0000","0.2504","0.1560"
"3.0200","0.2518","0.1570"
"3.0400","0.2533","0.1579"
"3.0600","0.2550","0.1588"
"3.0800","0.2567","0.1598"
"3.1000","0.2583","0.1609"
"3.1200","0.2600","0.1619"
"3.1400","0.2617","0.1630"
"3.1600","0.2634","0.1641"
"3.1800","0.2650","0.1652"
"3.2000","0.2668","0.1663"
"3.2200","0.2686","0.1674"
"3.2400","0.2702","0.1685"
"3.2600","0.2721","0.1697"
"3.2800","0.2738","0.1708"
"3.3000","0.2753","0.1719"
"3.3200","0.2768","0.1729"
"3.3400","0.2784","0.1738"
"3.3600","0.2799","0.1747"
"3.3800","0.2814","0.1757"
"3.4000","0.2832","0.1766"
"3.4200","0.2850","0.1777"
"3.4400","0.2868","0.1789"
"3.4600","0.2885","0.1801"
"3.4800","0.2903","0.1812"
"3.5000","0.2920","0.1824"
"3.5200","0.2936","0.1834"
"3.5400","0.2953","0.1845"
"3.5600","0.2969","0.1855"
"3.5800","0.2984","0.1865"
"3.6000","0.3001","0.1875"
"3.6200","0.3017","0.1885"
"3.6400","0.3033","0.1895"
"3.6600","0.3049","0.1905"
"3.6800","0.3066","0.1915"
"3.7000","0.3082","0.1925"
"3.7200","0.3099","0.1935"
"3.7400","0.3115","0.1945"
"3.7600","0.3133","0.1956"
"3.7800","0.3151","0.1967"
"3.8000","0.3169","0.1978"
"3.8200","0.3186","0.1989"
"3.8400","0.3202","0.2000"
"3.8600","0.3217","0.2010"
"3.8800","0.3234","0.2019"
"3.9000","0.3250","0.2029"
"3.9200","0.3265","0.2039"
"3.9400","0.3283","0.2048"
"3.9600","0.3301","0.2058"
"3.9800","0.3319","0.2069"
"4.0000","0.3336","0.2080"
"4.0200","0.3354","0.2091"
"4.0400","0.3370","0.2103"
"4.0600","0.3387","0.2114"
"4.0800","0.3405","0.2123"
"4.1000","0.3420","0.2133"
"4.1200","0.3437","0.2143"
"4.1400","0.3453","0.2152"
"4.1600","0.3471","0.2163"
"4.1800","0.3487","0.2174"
"4.2000","0.3504","0.2183"
"4.2200","0.3519","0.2193"
"4.2400","0.3536","0.2202"
"4.2600","0.3552","0.2212"
"4.2800","0.3570","0.2221"
"4.3000","0.3587","0.2231"
"4.3200","0.3604","0.2242"
"4.3400","0.3622","0.2253"
"4.3600","0.3638","0.2263"
"4.3800","0.3653","0.2274"
"4.4000","0.3668","0.2282"
"4.4200","0.3685","0.2290"
"4.4400","0.3700","0.2299"
"4.4600","0.3715","0.2308"
"4.4800","0.3732","0.2317"
"4.5000","0.3749","0.2327"
"4.5200","0.3767","0.2338"
"4.5400","0.3785","0.2348"
"4.5600","0.3803","0.2358"
"4.5800","0.3818","0.2369"
"4.6000","0.3834","0.2379"
"4.6200","0.3852","0.2388"
"4.6400","0.3869","0.2399"
"4.6600","0.3885","0.2408"
"4.6800","0.3903","0.2418"
"4.7000","0.3919","0.2427"
"4.7200","0.3935","0.2438"
"4.7400","0.3951","0.2447"
"4.7600","0.3967","0.2455"
"4.7800","0.3983","0.2464"
"4.8000","0.4000","0.2474"
"4.8200","0.4019","0.2483"
"4.8400","0.4036","0.2494"
"4.8600","0.4054","0.2504"
"4.8800","0.4072","0.2515"
"4.9000","0.4089","0.2525"
"4.9200","0.4105","0.2536"
"4.9400","0.4119","0.2544"
"4.9600","0.4135","0.2552"
"4.9800","0.4151","0.2561"
"5.0000","0.4165","0.2569"
"5.0200","0.4182","0.2577"
"5.0400","0.4199","0.2586"
"5.0600","0.4217","0.2596"
"5.0800","0.4235","0.2606"
"5.1000","0.4252","0.2616"
"5.1200","0.4268","0.2626"
"5.1400","0.4284","0.2635"
"5.1600","0.4301","0.2644"
"5.1800","0.4317","0.2653"
"5.2000","0.4334","0.2663"
"5.2200","0.4352","0.2672"
"5.2400","0.4369","0.2682"
"5.2600","0.4383","0.2692"
"5.2800","0.4399","0.2700"
"5.3000","0.4415","0.2708"
"5.3200","0.4433","0.2717"
"5.3400","0.4451","0.2726"
"5.3600","0.4468","0.2736"
"5.3800","0.4487","0.2747"
"5.4000","0.4504","0.2758"
"5.4200","0.4522","0.2767"
"5.4400","0.4537","0.2777"
"5.4600","0.4552","0.2786"
"5.4800","0.4568","0.2793"
"5.5000","0.4585","0.2802"
"5.5200","0.4602","0.2811"
"5.5400","0.4617","0.2820"
"5.5600","0.4635","0.2828"
"5.5800","0.4653","0.2838"
"5.6000","0.4670","0.2848"
"5.6200","0.4687","0.2857"
"5.6400","0.4705","0.2867"
"5.6600","0.4721","0.2877"
"5.6800","0.4739","0.2886"
"5.7000","0.4755","0.2895"
"5.7200","0.4772","0.2904"
"5.7400","0.4787","0.2913"
"5.7600","0.4804","0.2921"
